signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-02-01,2016-02-02,2016-01-25,long,3149.3322,2901.5119,-79312.75,-0.079242
2018-02-09,2018-02-12,2016-06-06,long,3197.2204,3828.0697,182055.32,0.196594
2018-02-27,2018-02-28,2018-02-27,long,4120.8712,3991.7063,-35388.99,-0.031925
2018-07-25,2018-07-26,2018-07-25,long,3589.9841,3528.6442,-19080.73,-0.017676
2018-10-08,2018-10-09,2018-09-25,long,3394.3771,3276.1322,-37646.41,-0.035415
2018-11-05,2018-11-06,2018-11-05,long,3279.8781,3213.895,-21254.63,-0.020705
2019-02-25,2019-02-26,2019-01-21,long,3199.2134,3679.2705,150614.27,0.149365
2019-07-01,2019-07-02,2019-06-21,long,3856.0856,3918.9378,18268.14,0.01569
2020-02-03,2020-02-04,2019-08-20,long,3799.8977,3652.0035,-46806.04,-0.039497
2020-02-12,2020-02-13,2020-02-12,long,3984.4325,3950.1422,-10476.48,-0.009201
2020-07-06,2020-07-07,2020-05-06,long,3937.6909,4688.0574,214875.44,0.189846
2020-10-13,2020-10-14,2020-10-13,long,4845.9191,4795.9069,-14754.02,-0.010914
2021-07-27,2021-07-28,2021-05-26,long,5344.2837,4663.9009,-172443.78,-0.127834
2021-08-11,2021-08-12,2021-08-11,long,5059.7887,4962.985,-23215.22,-0.01972
2022-03-14,2022-03-15,2021-12-09,long,5114.5012,3983.812,-256841.7,-0.221542
2022-10-28,2022-10-31,2022-06-07,long,4198.0863,3495.9509,-151877.66,-0.167751
2022-11-07,2022-11-08,2022-11-07,long,3792.7942,3723.3415,-14245.84,-0.018901
2024-02-06,2024-02-07,2023-04-10,long,4132.2952,3289.6704,-152054.68,-0.20439
2024-02-19,2024-02-20,2024-02-19,long,3403.8078,3380.103,-4475.18,-0.00756
2024-09-26,2024-09-27,2024-07-19,long,3545.3383,3596.5833,8183.26,0.013846
2025-04-07,2025-04-08,2025-02-10,long,3906.3678,3583.8746,-50046.59,-0.083106
2025-05-07,2025-05-08,2025-05-07,long,3863.6776,3816.2642,-7110.54,-0.012864
2026-04-08,2026-04-09,2025-12-26,long,4676.131,4552.4244,-14892.54,-0.027039
2026-04-14,2026-04-15,2026-04-14,long,4701.2837,4672.556,-3594.76,-0.006707
2026-06-23,2026-06-24,2026-06-23,long,5064.2654,4892.2676,-18439.03,-0.034543
