signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-02-29,2016-03-01,2016-02-29,long,2939.8745,2863.3228,-26678.5,-0.026623
2018-03-05,2018-03-06,2017-02-21,long,3490.0855,3998.9317,143543.62,0.14511
2019-05-09,2019-05-10,2019-02-12,long,3335.3606,3589.2906,86662.35,0.075487
2020-03-30,2020-03-31,2019-07-02,long,3942.4257,3676.2024,-84246.53,-0.068087
2021-03-09,2021-03-10,2020-06-03,long,4018.6759,4981.6161,276125.13,0.238873
2022-07-25,2022-07-26,2022-06-16,long,4302.9212,4214.5343,-30811.78,-0.021129
2023-05-31,2023-06-01,2022-11-16,long,3877.6781,3786.7344,-34467.47,-0.024039
2024-06-19,2024-06-20,2024-02-22,long,3486.6826,3500.131,4602.01,0.003255
2024-09-30,2024-10-08,2024-09-25,long,3465.4882,4094.3519,257418.16,0.180756
,2026-07-31,2025-05-13,long,3915.5924,4588.1968,290123.56,0.171073
