signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-12-14,2016-12-15,2016-03-11,long,3026.4368,3327.1429,98957.18,0.0987
2017-05-05,2017-05-08,2017-02-21,long,3490.0855,3339.5743,-48257.12,-0.043699
2017-11-27,2017-11-28,2017-05-26,long,3498.3148,4010.2955,153953.18,0.145663
2018-02-06,2018-02-07,2018-01-10,long,4211.0549,4048.4228,-47546.57,-0.039197
2018-03-28,2018-03-29,2018-02-27,long,4120.8712,3794.2617,-93065.22,-0.07981
2019-05-06,2019-05-07,2019-02-11,long,3307.0638,3671.8341,119101.75,0.109634
2019-08-07,2019-08-08,2019-07-02,long,3942.4257,3646.9386,-91228.62,-0.075506
2020-01-23,2020-02-03,2019-09-06,long,3948.5397,3639.9089,-88035.97,-0.078716
2020-03-16,2020-03-17,2020-02-12,long,3984.4325,3618.307,-95279.45,-0.092434
2021-02-26,2021-03-01,2020-05-07,long,3941.4833,5345.9449,333235.23,0.355515
2022-08-02,2022-08-03,2022-06-09,long,4227.4484,4058.1792,-52556.66,-0.040616
2023-03-10,2023-03-13,2022-11-16,long,3877.6781,3962.6426,26547.92,0.021298
2023-08-16,2023-08-17,2023-08-01,long,4031.7008,3782.4967,-79851.44,-0.062374
2024-06-24,2024-06-25,2024-02-20,long,3415.8943,3440.6464,8029.35,0.006642
2024-10-09,2024-10-10,2024-09-25,long,3465.4882,3912.7708,156833.03,0.12839
2025-11-21,2025-11-24,2025-05-13,long,3915.5924,4421.8123,178759.04,0.128606
2026-03-23,2026-03-24,2026-01-07,long,4802.6028,4394.2943,-134470.41,-0.085567
2026-07-17,2026-07-20,2026-04-17,long,4738.3236,4521.1808,-66745.18,-0.046399
