signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-05-09,2016-05-10,2016-01-19,long,3227.908,3055.1831,-53509.86,-0.05351
2016-06-03,2016-06-06,2016-05-10,short,3055.1831,3197.2204,-44002.9,-0.046491
2016-06-13,2016-06-14,2016-06-06,long,3197.2204,3055.6553,-39959.93,-0.044278
2016-07-04,2016-07-05,2016-06-14,short,3055.6553,3216.7029,-45459.3,-0.052705
2016-09-14,2016-09-19,2016-07-05,long,3216.7029,3242.7429,6614.37,0.008095
2016-10-21,2016-10-24,2016-09-19,short,3242.7429,3382.8259,-35582.19,-0.043199
2016-12-12,2016-12-13,2016-10-24,long,3382.8259,3370.5956,-2849.3,-0.003615
2017-01-26,2017-02-03,2016-12-13,short,3370.5956,3392.4773,-5097.8,-0.006492
2017-04-24,2017-04-25,2017-02-03,long,3392.4773,3422.6521,6939.17,0.008895
2017-05-25,2017-05-26,2017-04-25,short,3422.6521,3498.3148,-17399.82,-0.022106
2017-08-11,2017-08-14,2017-05-26,long,3498.3148,3651.3754,33676.1,0.043753
2017-08-25,2017-08-28,2017-08-14,short,3651.3754,3866.9422,-47428.59,-0.059037
2017-11-27,2017-11-28,2017-08-28,long,3866.9422,4010.2955,28023.82,0.037071
2018-01-09,2018-01-10,2017-11-28,short,4010.2955,4211.0549,-39246.01,-0.050061
2018-02-06,2018-02-07,2018-01-10,long,4211.0549,4048.4228,-28761.2,-0.03862
2018-09-21,2018-09-25,2018-02-07,short,4048.4228,3394.3771,115666.85,0.161556
2018-10-11,2018-10-12,2018-09-25,long,3394.3771,3094.9657,-73355.88,-0.088208
2018-11-02,2018-11-05,2018-10-12,short,3094.9657,3279.8781,-45303.59,-0.059746
2018-12-21,2018-12-24,2018-11-05,long,3279.8781,3007.3292,-59245.35,-0.083097
2019-01-18,2019-01-21,2018-12-24,short,3007.3292,3199.2134,-41710.85,-0.063806
2019-05-06,2019-05-07,2019-01-21,long,3199.2134,3671.8341,90412.07,0.14773
2019-06-20,2019-06-21,2019-05-07,short,3671.8341,3856.0856,-35247.21,-0.05018
2019-08-02,2019-08-05,2019-06-21,long,3856.0856,3675.6884,-31211.98,-0.046782
2019-08-19,2019-08-20,2019-08-05,short,3675.6884,3799.8977,-21490.46,-0.033792
2019-09-30,2019-10-08,2019-08-20,long,3799.8977,3818.5894,3022.58,0.004919
2019-10-14,2019-10-15,2019-10-08,short,3818.5894,3953.1645,-21761.74,-0.035242
2019-11-22,2019-11-25,2019-10-15,long,3953.1645,3839.4201,-17140.97,-0.028773
2019-12-13,2019-12-16,2019-11-25,short,3839.4201,3987.5866,-22328.28,-0.038591
2020-01-23,2020-02-03,2019-12-16,long,3987.5866,3639.9089,-48500.46,-0.08719
2020-02-20,2020-02-21,2020-02-03,short,3639.9089,4184.4379,-75960.89,-0.1496
2020-03-13,2020-03-16,2020-02-21,long,4184.4379,3720.5127,-47873.35,-0.110869
2020-04-30,2020-05-06,2020-03-16,short,3720.5127,3937.6909,-22411.05,-0.058373
2021-02-24,2021-02-25,2020-05-06,long,3937.6909,5444.1646,138308.04,0.382578
2021-05-25,2021-05-26,2021-02-25,short,5444.1646,5344.2837,9169.98,0.018346
2021-07-09,2021-07-12,2021-05-26,long,5344.2837,5070.3188,-26092.64,-0.051263
2021-08-10,2021-08-11,2021-07-12,short,5070.3188,5059.7887,1002.9,0.002077
2021-12-20,2021-12-21,2021-08-11,long,5059.7887,4872.9491,-17868.82,-0.036926
2022-06-08,2022-06-09,2021-12-21,short,4872.9491,4227.4484,61733.91,0.132466
2022-07-21,2022-07-22,2022-06-09,long,4227.4484,4207.3135,-2513.71,-0.004763
