signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-04-21,2016-04-22,2016-03-11,long,3026.4368,3137.9927,36332.78,0.036238
2017-03-02,2017-03-03,2017-02-21,long,3490.0855,3412.8312,-23888.7,-0.022722
2017-06-15,2017-06-16,2017-06-01,long,3499.8142,3514.3892,3672.69,0.003562
2018-01-29,2018-01-30,2018-01-11,long,4211.799,4251.5706,9221.73,0.008837
2019-03-08,2019-03-11,2019-02-12,long,3335.3606,3650.8125,100326.36,0.093921
2019-07-08,2019-07-09,2019-07-02,long,3942.4257,3774.7641,-50592.17,-0.043102
2020-02-13,2020-02-14,2020-02-13,long,3999.5495,3954.0233,-13566.13,-0.011976
2020-05-22,2020-05-25,2020-05-11,long,3998.0972,3800.1796,-56231.85,-0.050073
2022-07-11,2022-07-12,2022-06-13,long,4218.2327,4296.6215,19743.44,0.017972
2022-11-28,2022-11-29,2022-11-16,long,3877.6781,3766.5702,-32858.96,-0.029236
2024-03-27,2024-03-28,2024-02-22,long,3486.6826,3489.3861,194.32,0.000175
2024-10-08,2024-10-09,2024-09-25,long,3465.4882,3942.5118,153203.55,0.136967
2025-05-26,2025-05-27,2025-05-14,long,3960.5228,3834.8455,-41445.48,-0.032313
2026-05-15,2026-05-18,2026-04-21,long,4776.8258,4806.1455,6958.45,0.005534
