signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-10-10,2016-10-11,2016-01-20,long,234.1,273.05,166381.89,0.166382
2016-11-09,2016-11-10,2016-10-11,short,273.05,289.6,-70696.28,-0.060612
2016-11-14,2016-11-15,2016-11-10,long,289.6,272.8,-63561.87,-0.058011
2017-02-07,2017-02-08,2016-11-15,short,272.8,277.25,-16836.33,-0.016312
2017-06-30,2017-07-03,2017-02-08,long,277.25,274.35,-10619.78,-0.01046
2017-08-11,2017-08-14,2017-07-03,short,274.35,280.3,-21788.85,-0.021688
2017-12-08,2017-12-11,2017-08-14,long,280.3,271.5,-30857.41,-0.031395
2018-01-03,2018-01-04,2017-12-11,short,271.5,280.5,-31558.72,-0.033149
2018-02-05,2018-02-06,2018-01-04,long,280.5,273.8,-21986.1,-0.023886
2018-10-12,2018-10-15,2018-02-06,short,273.8,275.35,-5086.34,-0.005661
2019-03-04,2019-03-05,2018-10-15,long,275.35,280.1,15411.67,0.017251
2019-05-08,2019-05-09,2019-03-05,short,280.1,287.95,-25469.81,-0.028026
2019-11-06,2019-11-07,2019-05-09,long,287.95,336.05,147554.34,0.167043
2019-12-31,2020-01-02,2019-11-07,short,336.05,346.58,-32302.44,-0.031335
2020-03-03,2020-03-04,2020-01-02,long,346.58,367.78,61082.52,0.061169
2020-04-07,2020-04-08,2020-03-04,short,367.78,371.54,-10833.5,-0.010224
2020-08-12,2020-08-13,2020-04-08,long,371.54,415.02,122741.18,0.117026
2020-12-21,2020-12-22,2020-08-13,short,415.02,395.58,54877.84,0.046841
2021-02-05,2021-02-08,2020-12-22,long,395.58,376.46,-59279.44,-0.048334
2021-05-07,2021-05-10,2021-02-08,short,376.46,384.22,-24059.02,-0.020613
2021-06-17,2021-06-18,2021-05-10,long,384.22,369.5,-43794.26,-0.038311
2021-11-11,2021-11-12,2021-06-18,short,369.5,385.3,-47007.43,-0.04276
2021-12-03,2021-12-06,2021-11-12,long,385.3,364.9,-55715.45,-0.052946
2022-02-15,2022-02-16,2021-12-06,short,364.9,380.2,-41786.59,-0.041929
2022-07-06,2022-07-07,2022-02-16,long,380.2,375.06,-12908.27,-0.013519
2022-08-05,2022-08-08,2022-07-07,short,375.06,389.52,-36313.91,-0.038554
2023-10-09,2023-10-10,2022-08-08,long,389.52,450.06,140748.29,0.155422
2023-10-19,2023-10-20,2023-10-10,short,450.06,477.56,-63934.23,-0.061103
2024-11-12,2024-11-13,2023-10-20,long,477.56,602.54,257099.77,0.261705
2024-12-12,2024-12-13,2024-11-13,short,602.54,630.0,-56488.72,-0.045574
2025-05-15,2025-05-16,2024-12-13,long,630.0,746.44,218650.8,0.184825
2025-09-01,2025-09-02,2025-05-16,short,746.44,809.98,-119315.29,-0.085124
2026-02-02,2026-02-03,2025-09-02,long,809.98,1033.5,353873.54,0.275957
,2026-07-31,2026-02-03,short,1033.5,888.3,229878.48,0.140493
