signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-05-09,2016-05-10,2016-01-21,long,8410.1548,7855.2919,-66586.8,-0.066536
2016-07-29,2016-08-01,2016-06-23,long,8547.3936,8263.3626,-31640.81,-0.03381
2016-12-02,2016-12-05,2016-10-14,long,8918.7667,8793.0894,-13313.06,-0.014683
2017-03-30,2017-03-31,2017-02-22,long,8510.4179,8291.6851,-23554.99,-0.026286
2017-07-17,2017-07-18,2017-07-04,long,7540.9366,6988.5213,-64639.85,-0.073811
2017-10-19,2017-10-20,2017-08-01,long,7456.4085,7647.0557,20251.39,0.024953
2018-03-23,2018-03-26,2018-03-02,long,6672.9623,6257.9635,-52475.81,-0.062754
2018-12-19,2018-12-20,2018-11-13,long,4816.8396,4509.5666,-50900.25,-0.064353
2019-04-29,2019-04-30,2019-02-13,long,4766.1787,5595.8078,128539.51,0.173362
2019-09-26,2019-09-27,2019-08-23,long,5224.5707,5241.5134,2308.43,0.002641
2020-02-03,2020-02-04,2019-12-16,long,5476.9884,4923.1872,-89355.01,-0.101653
2020-03-16,2020-03-17,2020-02-11,long,5666.7273,5436.5998,-32532.47,-0.041186
2020-07-16,2020-07-17,2020-06-02,long,6021.2651,6690.4535,83918.96,0.110471
2021-07-28,2021-07-29,2021-03-04,long,6534.6037,7057.8769,67608.34,0.079429
2021-09-27,2021-09-28,2021-08-05,long,7494.3309,7409.3714,-10963.98,-0.01193
2022-01-11,2022-01-12,2021-11-22,long,7948.0212,7682.5524,-30919.46,-0.03398
2022-08-31,2022-09-01,2022-05-16,long,6154.6976,6698.8382,77495.16,0.087758
2022-12-20,2022-12-21,2022-10-19,long,6533.5657,6255.3488,-41523.32,-0.043157
2023-03-14,2023-03-15,2023-01-09,long,6559.4607,6794.408,32425.78,0.035197
2023-12-15,2023-12-18,2023-10-31,long,6013.733,5845.9612,-27407.62,-0.028481
2024-04-16,2024-04-17,2024-02-22,long,5152.0243,5109.0824,-8368.74,-0.00893
2025-01-02,2025-01-03,2024-09-26,long,4874.1321,5609.7663,140447.82,0.150236
2025-04-07,2025-04-08,2025-02-10,long,6218.066,5426.0341,-137692.52,-0.127899
2025-09-04,2025-09-05,2025-05-09,long,6153.5288,7017.9463,131401.54,0.139791
2025-11-21,2025-11-24,2025-10-10,long,7621.9758,7064.5978,-79032.6,-0.073684
2026-03-19,2026-03-20,2025-12-29,long,7637.9096,7781.5786,18108.3,0.018199
2026-06-08,2026-06-09,2026-04-17,long,8333.2215,8096.5769,-29394.26,-0.028981
