signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-05-25,2016-05-26,2016-02-29,long,2939.8745,3027.444,29229.42,0.029169
2017-05-10,2017-05-11,2017-02-21,long,3490.0855,3312.8921,-53506.62,-0.05134
2018-02-09,2018-02-12,2017-06-01,long,3499.8142,3828.0697,92154.01,0.093136
2019-05-09,2019-05-10,2019-02-12,long,3335.3606,3589.2906,82803.77,0.075487
2019-08-06,2019-08-07,2019-07-02,long,3942.4257,3621.431,-96910.32,-0.081972
2020-03-19,2020-03-20,2020-02-13,long,3999.5495,3588.7766,-112870.21,-0.103243
2021-03-08,2021-03-09,2020-06-03,long,4018.6759,4917.909,219286.77,0.223029
2022-07-29,2022-08-01,2022-06-16,long,4302.9212,4129.4528,-50073.21,-0.04089
2023-03-10,2023-03-13,2022-11-16,long,3877.6781,3962.6426,25120.13,0.021298
2024-06-20,2024-06-21,2024-02-22,long,3486.6826,3473.8283,-5231.15,-0.004284
2024-10-17,2024-10-18,2024-09-25,long,3465.4882,3765.1615,104745.52,0.085822
2026-03-23,2026-03-24,2025-05-13,long,3915.5924,4394.2943,162425.91,0.121582
,2026-07-31,2026-04-21,long,4776.8258,4588.1968,-60098.69,-0.040065
