signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-09-26,2016-09-27,2016-03-11,long,3026.4368,3214.4414,61643.64,0.061484
2017-05-09,2017-05-10,2017-02-21,long,3490.0855,3336.003,-47860.36,-0.044722
2017-11-27,2017-11-28,2017-06-02,long,3498.1189,4010.2955,149110.84,0.145727
2018-02-06,2018-02-07,2018-01-15,long,4262.9314,4048.4228,-59775.42,-0.050889
2019-05-06,2019-05-07,2019-02-12,long,3335.3606,3671.8341,113332.13,0.10022
2019-09-30,2019-10-08,2019-09-06,long,3948.5397,3818.5894,-41883.16,-0.033491
2020-03-16,2020-03-17,2020-02-13,long,3999.5495,3618.307,-116453.42,-0.095864
2021-02-24,2021-02-25,2020-05-14,long,3952.1986,5444.1646,414642.18,0.376676
2022-07-15,2022-07-18,2022-06-16,long,4302.9212,4217.5064,-31556.77,-0.020438
2023-02-08,2023-02-09,2022-11-16,long,3877.6781,4064.7489,72358.78,0.047614
2024-06-21,2024-06-24,2024-02-22,long,3486.6826,3471.2164,-8132.56,-0.005033
2024-10-09,2024-10-10,2024-09-25,long,3465.4882,3912.7708,207207.7,0.12839
2025-11-21,2025-11-24,2025-05-15,long,3936.4653,4421.8123,225213.01,0.122621
,2026-07-31,2026-04-22,long,4801.4465,4588.1968,-93295.7,-0.044987
