signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2018-01-29,2018-01-30,2016-01-25,long,3149.3322,4251.5706,349490.87,0.349181
2018-02-28,2018-03-01,2018-02-27,long,4120.8712,3986.8947,-44726.45,-0.033092
2018-08-01,2018-08-02,2018-07-25,long,3589.9841,3322.096,-98820.1,-0.075176
2018-10-08,2018-10-09,2018-09-25,long,3394.3771,3276.1322,-43147.47,-0.035415
2018-11-09,2018-11-12,2018-11-05,long,3279.8781,3152.4399,-46391.84,-0.039431
2019-03-08,2019-03-11,2019-01-21,long,3199.2134,3650.8125,159206.46,0.140475
2019-07-08,2019-07-09,2019-06-21,long,3856.0856,3774.7641,-28132.31,-0.021676
2019-09-25,2019-09-26,2019-08-20,long,3799.8977,3840.2472,12735.16,0.010012
2019-11-11,2019-11-12,2019-11-05,long,4030.6381,3877.7397,-49542.11,-0.038511
2020-01-21,2020-01-22,2019-12-16,long,3987.5866,4046.4866,17541.8,0.014162
2020-02-26,2020-02-27,2020-02-12,long,3984.4325,4067.4408,25414.58,0.020221
2020-05-22,2020-05-25,2020-05-06,long,3937.6909,3800.1796,-45642.81,-0.035501
2020-10-23,2020-10-26,2020-10-13,long,4845.9191,4639.3019,-53879.56,-0.043212
2021-06-08,2021-06-09,2021-05-26,long,5344.2837,5215.3506,-29728.3,-0.024711
2021-08-17,2021-08-18,2021-08-11,long,5059.7887,4818.9013,-56677.05,-0.04818
2021-12-15,2021-12-16,2021-12-09,long,5114.5012,4987.2247,-28644.03,-0.02547
2022-07-11,2022-07-12,2022-06-07,long,4198.0863,4296.6215,25215.62,0.022857
2022-11-28,2022-11-29,2022-11-07,long,3792.7942,3766.5702,-8513.22,-0.00751
2023-04-21,2023-04-24,2023-04-10,long,4132.2952,3967.907,-45639.35,-0.040357
2023-06-26,2023-06-27,2023-06-19,long,3957.0327,3806.3242,-42050.81,-0.038663
2023-08-11,2023-08-14,2023-07-31,long,4064.3621,3814.0711,-65068.65,-0.062145
2023-11-27,2023-11-28,2023-11-07,long,3628.4615,3501.1093,-35148.1,-0.035677
2024-04-12,2024-04-15,2024-02-19,long,3403.8078,3473.5047,18929.38,0.019864
2024-07-24,2024-07-25,2024-07-19,long,3545.3383,3383.7991,-45011.6,-0.046136
2024-10-08,2024-10-09,2024-09-25,long,3465.4882,3942.5118,127779.57,0.136967
2025-03-31,2025-04-01,2025-02-10,long,3906.3678,3882.4045,-7173.45,-0.006731
2025-05-27,2025-05-28,2025-05-07,long,3863.6776,3833.9582,-8784.46,-0.008287
2026-01-20,2026-01-21,2025-12-26,long,4676.131,4714.2366,7998.71,0.007544
2026-05-14,2026-05-15,2026-04-14,long,4701.2837,4832.6899,29289.88,0.027334
2026-06-23,2026-06-24,2026-06-23,long,5064.2654,4892.2676,-38083.85,-0.034543
