er_period,fast,slow,multiplier,total_return,annual_return,max_dd,max_dd_days,sharpe,calmar,daily_vol,n_trades,win_rate,profit_factor,avg_hold_days
10,2,6,3.5,-0.23866638,-0.026393690786207014,-0.3655507367832349,1323,-0.33372558187691687,-0.07220253751494421,0.14039010188694537,28,0.32142857142857145,1.696315338929861,71.85714285714286
10,2,6,4.0,-0.17925752000000003,-0.0191912553275706,-0.35312274244236375,1323,-0.28825540509144904,-0.05434726518840109,0.13808983628264843,24,0.2916666666666667,2.006592058331215,82.875
10,2,6,4.5,-0.08111110999999999,-0.008263332669336099,-0.37400999230337223,1323,-0.19728705500443203,-0.022093882087068487,0.14249596711437967,19,0.3157894736842105,1.9496926000741908,111.94736842105263
10,2,6,5.0,-0.11843652000000002,-0.01228925123163016,-0.40733786203024885,1323,-0.22896192732109352,-0.03016967578309124,0.14129829929497714,18,0.3888888888888889,1.3249516915553872,117.66666666666667
10,2,7,2.0,-0.56648835,-0.07871829614870396,-0.5741886941880214,2558,-0.8094503217054534,-0.13709482082370503,0.12819256410174892,69,0.34782608695652173,0.9987197913773659,27.81159420289855
10,2,7,2.5,-0.35373282999999994,-0.04191769038593174,-0.47681413836051045,2558,-0.48573888541936067,-0.0879120122781228,0.13195836575498585,47,0.3617021276595745,1.21152816717758,40.702127659574465
10,2,7,3.0,-0.30018756999999996,-0.03440759625749945,-0.36427937833335167,2558,-0.39977720969450053,-0.09445386783880227,0.13849381902517185,36,0.3333333333333333,1.432415996408163,54.833333333333336
10,2,7,3.5,-0.24623467000000004,-0.027347359212567257,-0.368026300198665,1323,-0.34032338629285097,-0.0743081654702526,0.1405015976611248,28,0.32142857142857145,1.673403195011617,71.75
10,2,7,4.0,-0.18466291000000004,-0.019826782629924655,-0.3573830563094151,1323,-0.2929281368158157,-0.05547767942517964,0.1380965480260643,24,0.2916666666666667,1.9889822710263172,83.0
10,2,7,4.5,-0.11479841000000003,-0.011890151372407676,-0.3887214126043474,1323,-0.22328989968084365,-0.030587847715273245,0.14238196504653328,19,0.3157894736842105,1.8631278709979282,111.94736842105263
10,2,7,5.0,-0.11566255000000004,-0.011984813192589483,-0.40547296833632035,1323,-0.22683353442501114,-0.02955761327756048,0.14127813232421477,18,0.3888888888888889,1.330583374442731,117.44444444444444
10,2,8,2.0,-0.53671115,-0.07269516415139088,-0.5456488682142852,2558,-0.7586809731367489,-0.13322700437242052,0.1281866586704608,68,0.3382352941176471,1.096488786213428,27.88235294117647
10,2,8,2.5,-0.35056685,-0.04145830432133624,-0.4704900197332712,2558,-0.48144729293053395,-0.08811728747155924,0.13210059855024597,47,0.3617021276595745,1.2039517068329513,40.87234042553192
10,2,8,3.0,-0.30171928000000003,-0.034615113512790785,-0.3756322177389258,2558,-0.3999189996903838,-0.09215160968127924,0.138856817094432,35,0.34285714285714286,1.3528174292985289,56.82857142857143
10,2,8,3.5,-0.22197474,-0.02432026738636206,-0.35247942283599926,1323,-0.3182808479010373,-0.06899769408008176,0.1404798778166705,28,0.32142857142857145,1.730937694583778,71.75
10,2,8,4.0,-0.19465272999999997,-0.021011381783554328,-0.36256108872118886,1323,-0.3014502402276316,-0.057952666287672636,0.13817020282534687,24,0.2916666666666667,1.9617626343178458,83.375
10,2,8,4.5,-0.12957225,-0.013520137921025688,-0.39562039474304583,1323,-0.2348688211378415,-0.03417452209410734,0.14238783416669865,19,0.3157894736842105,1.8169485837781527,111.94736842105263
10,2,8,5.0,-0.02307842000000004,-0.002287734086994342,-0.34263435447182966,1323,-0.16231247422779177,-0.006676896397388056,0.13913563662901665,17,0.4117647058823529,1.366519258510063,120.88235294117646
10,2,10,2.0,-0.5330555900000001,-0.0719799754124335,-0.5419239298339756,2558,-0.7485720020224911,-0.13282302450546032,0.12878534560741645,68,0.35294117647058826,1.0352286478888624,28.029411764705884
10,2,10,2.5,-0.31581886,-0.03654486141373958,-0.4315368935501341,2558,-0.43543604653880713,-0.08468536980255655,0.13379891390867024,46,0.34782608695652173,1.3485495267527041,43.56521739130435
10,2,10,3.0,-0.28438162,-0.032289790557660236,-0.3593449962245045,2558,-0.38006211627371284,-0.08985735406619341,0.13953928380105085,35,0.34285714285714286,1.3764586024724037,57.94285714285714
10,2,10,3.5,-0.16816306999999994,-0.017898588034779617,-0.3464547330289573,1323,-0.27062096656360696,-0.05166212589534351,0.14080958054168047,27,0.3333333333333333,1.7498054489266022,75.11111111111111
10,2,10,4.0,-0.14020817000000005,-0.014709111253528029,-0.3625610821403523,1323,-0.2528912404200887,-0.0405700224819881,0.13891748424877123,23,0.30434782608695654,1.9887410373867465,88.69565217391305
10,2,10,4.5,-0.08284420999999996,-0.008446970898697725,-0.3964244976045802,1323,-0.2004342854946391,-0.02130789330563342,0.14173559321819457,18,0.3888888888888889,1.4034187205338609,119.22222222222223
10,2,10,5.0,0.041306670000000045,0.0039783235775743275,-0.35597512722113495,1323,-0.11929486619381426,0.011175847056030285,0.13808240291031904,16,0.4375,1.3530734406111171,128.1875
10,2,15,2.0,-0.40188254,-0.04916667209314096,-0.5218445961709272,2064,-0.5739222129961137,-0.09421707622135979,0.12625217304322642,65,0.35384615384615387,1.1960653022775185,28.923076923076923
10,2,15,2.5,-0.28391778,-0.032228281147380855,-0.4048723484375572,2558,-0.3949066913836575,-0.0796010922251248,0.13558656936401312,45,0.35555555555555557,1.3489167462333924,43.68888888888889
10,2,15,3.0,-0.17006366000000003,-0.01811892679699878,-0.3497244244554381,2108,-0.26205616225127504,-0.05180915466574024,0.14431777117733965,32,0.375,1.461083858322049,66.3125
10,2,15,3.5,-0.24952960999999999,-0.027765250386080353,-0.39609347215397844,1766,-0.3351849461764391,-0.07009772272966623,0.1429085980423243,28,0.32142857142857145,1.6940336954749031,73.53571428571429
10,2,15,4.0,-0.08544079000000003,-0.008722689512176474,-0.362561091140705,1323,-0.20767659683335604,-0.024058537237773583,0.1395640307034408,22,0.3181818181818182,1.982921494209471,94.54545454545455
10,2,15,4.5,-0.09171566000000003,-0.009391914286342118,-0.4022627508306505,1323,-0.20749618272256043,-0.023347710587043744,0.14159893663380266,18,0.3888888888888889,1.385040170978887,119.27777777777777
10,2,15,5.0,0.21330904000000003,0.019147350674156627,-0.30190887487437607,1323,-0.01239707585000395,0.0634209599904071,0.1365117345496142,14,0.5,1.373428792683982,141.14285714285714
10,3,6,2.0,-0.68700493,-0.10768963085266692,-0.6908862579348539,2558,-1.025106431514798,-0.15587172217691056,0.13188167654541938,72,0.3055555555555556,1.0228205667832806,26.51388888888889
10,3,6,2.5,-0.3010685,-0.03452689522512242,-0.4330193897645202,2558,-0.4366922073708817,-0.07973521750122657,0.1298276338226414,46,0.34782608695652173,1.3870757467102548,41.23913043478261
10,3,6,3.0,-0.16296087,-0.017297801850466477,-0.28276089533419985,1323,-0.2765197007198478,-0.0611746607677908,0.13731540069446183,34,0.4117647058823529,1.1974931738865746,57.205882352941174
10,3,6,3.5,-0.19397521999999998,-0.020930624463965875,-0.3482406599731149,1766,-0.2852303290191385,-0.06010390764128972,0.14322107380172394,27,0.3333333333333333,1.713497072764746,75.96296296296296
10,3,6,4.0,-0.24611751,-0.027332530379616804,-0.3884164928028661,1766,-0.3449468237786676,-0.07036912923645841,0.13912893264717963,25,0.28,1.9995587703097106,79.88
10,3,6,4.5,0.026525050000000047,0.00257130280716078,-0.36527420634814384,1323,-0.1242214017777756,0.007039376891315629,0.1408095287485889,18,0.3888888888888889,1.679703545596517,119.05555555555556
10,3,6,5.0,0.06434675,0.006135926083922438,-0.3362127245809223,1323,-0.10339216097766124,0.01825013045407684,0.13828572437628403,16,0.4375,1.3996381445565123,128.5625
10,3,7,2.0,-0.6735086899999999,-0.10398685101806349,-0.6775573831696275,2558,-0.9895927922609268,-0.15347312803472207,0.1323674637881534,71,0.30985915492957744,1.022907924859409,27.014084507042252
10,3,7,2.5,-0.33391414,-0.03907473468607048,-0.45011008893008564,2558,-0.46893228096911105,-0.08681150600056833,0.13072032179164314,47,0.3404255319148936,1.3740079535876668,40.87234042553192
10,3,7,3.0,-0.19589899,-0.021160092684718856,-0.3274282849682776,1766,-0.2834784328300808,-0.06462512145757024,0.14434024958980401,34,0.38235294117647056,1.3109288694166332,63.11764705882353
10,3,7,3.5,-0.19716367000000004,-0.021311214224509212,-0.34487097838820857,1766,-0.2875009564715744,-0.061794745165596285,0.14336830057802044,27,0.3333333333333333,1.7114611639618977,76.25925925925925
10,3,7,4.0,-0.24347039,-0.02699803963488112,-0.38453512120318023,1766,-0.34239188585585106,-0.07020955472261252,0.13915314094556352,25,0.28,2.0147077577725443,80.16
10,3,7,4.5,-0.06489283999999997,-0.006559831921036707,-0.36709328199132657,1323,-0.19166913918607287,-0.01786965941041574,0.139763514282027,19,0.3684210526315789,1.6017336015669925,109.94736842105263
10,3,7,5.0,0.053195280000000025,0.005096956449468504,-0.3431674185751104,1323,-0.11128832078829964,0.014852681733691198,0.13804992012451514,16,0.4375,1.376622666989314,128.5625
10,3,8,2.0,-0.64841006,-0.09745364926868993,-0.6527699976967973,2558,-0.929664903788969,-0.1492924760827562,0.13300043539610604,70,0.3142857142857143,1.0381705015630907,27.757142857142856
10,3,8,2.5,-0.33281212,-0.03891890094138872,-0.4472181989766632,2558,-0.45427848507984997,-0.08702441231247746,0.13370032758919395,47,0.3404255319148936,1.3739763344736744,41.59574468085106
10,3,8,3.0,-0.22210406999999996,-0.024336177814190396,-0.3293956670109131,2108,-0.3038603518919302,-0.07388129308144215,0.1450261731584136,34,0.38235294117647056,1.2588319019194087,63.76470588235294
10,3,8,3.5,-0.21560409999999997,-0.023539476402607118,-0.35868696275080447,1766,-0.30392301786303366,-0.06562679675358321,0.14320232713842365,27,0.2962962962962963,1.9773975140032582,75.96296296296296
10,3,8,4.0,-0.21354599,-0.02328845481093078,-0.39722465549036595,1766,-0.30905601571369334,-0.05862791870807124,0.1410086665337995,24,0.2916666666666667,1.9743132016046696,85.375
10,3,8,4.5,-0.21784349,-0.0238132838943248,-0.41878384310373207,1766,-0.30870811695300093,-0.056862948001616884,0.14233228517709748,20,0.35,1.4279652710780608,105.7
10,3,8,5.0,0.06217079000000004,0.00593396783900535,-0.3375697803823598,1323,-0.10645806953108325,0.017578492459496938,0.13737106593789258,16,0.4375,1.3932279104507985,127.3125
10,3,10,2.0,-0.43497928,-0.054461233910410134,-0.5289063649572648,2064,-0.6186046434804973,-0.10296951883876564,0.1261695111842971,64,0.34375,1.1985691060655432,30.078125
10,3,10,2.5,-0.3040775600000001,-0.034935419155533665,-0.41482304938736275,2558,-0.4119006472945017,-0.08421764221426106,0.1364839339147094,45,0.35555555555555557,1.2764721640924948,45.44444444444444
10,3,10,3.0,-0.23597268999999996,-0.02605632542319314,-0.34180259300319604,2108,-0.3168857455187566,-0.07623208821867977,0.14475637087800397,34,0.38235294117647056,1.237860053139874,63.205882352941174
10,3,10,3.5,-0.21228581999999996,-0.023135047889532023,-0.35992381768510645,1766,-0.2998347471053195,-0.0642776241881626,0.14358892007973983,27,0.2962962962962963,1.9891833641029115,76.07407407407408
10,3,10,4.0,-0.28682296999999995,-0.03261412971765898,-0.44593318037168067,1766,-0.36780136729414875,-0.07313680872653486,0.14356856740761978,24,0.3333333333333333,1.5196128564469562,87.54166666666667
10,3,10,4.5,-0.03750092000000004,-0.003742293647472361,-0.3482231189542133,1766,-0.17216050701452384,-0.010746827088078614,0.13942854743467997,18,0.3888888888888889,1.519398258566287,113.83333333333333
10,3,10,5.0,0.20264520999999996,0.018265200114353952,-0.2706128970302809,1323,-0.017577005405273363,0.06749567487284289,0.1375388659211814,14,0.5,1.3701774879500992,143.92857142857142
10,3,15,2.0,-0.48076116999999996,-0.06226610815738398,-0.5346197405771843,2064,-0.6821272529903669,-0.11646803032405886,0.1265047108978711,64,0.328125,1.2126243058845565,29.765625
10,3,15,2.5,-0.28409692000000003,-0.03225203248328945,-0.40359967292182597,2064,-0.3914915546893796,-0.07991094801887119,0.13650545722221993,44,0.38636363636363635,1.1420234326840553,45.77272727272727
10,3,15,3.0,-0.14486633999999995,-0.015234023052633217,-0.3597160051126636,2108,-0.23623262288268015,-0.042350139654925546,0.14639586247225703,31,0.3548387096774194,1.6448793734120228,71.35483870967742
10,3,15,3.5,-0.15785411,-0.01671130435588941,-0.3578383556509272,1766,-0.25419799364752416,-0.04670070743392125,0.14358980790697642,26,0.3076923076923077,1.9920080447803055,81.03846153846153
10,3,15,4.0,-0.17336841000000003,-0.018503138221868554,-0.3761407356798502,1766,-0.26564502194105855,-0.0491920615522414,0.1440307767743655,22,0.36363636363636365,1.5056211368680883,97.54545454545455
10,3,15,4.5,0.04564764000000002,0.004388106498467437,-0.3482231189542133,1766,-0.11290602314240689,0.012601422075725,0.13996105239665357,17,0.4117647058823529,1.5419850282394152,122.6470588235294
10,3,15,5.0,0.12290162999999989,0.01143540429464629,-0.2850262944805284,1323,-0.06424002492215192,0.04012052402213544,0.1390654782864287,14,0.5,1.1994343117123647,142.35714285714286
10,4,6,2.0,-0.60692838,-0.08752566893340974,-0.611802710939591,2558,-0.885381816072933,-0.14306191745863636,0.12805882861416948,71,0.352112676056338,0.9768792165977283,27.253521126760564
10,4,6,2.5,-0.4084094300000001,-0.05018951135309757,-0.46346094940218413,2558,-0.5487024061752527,-0.10829285923190889,0.13247915171603114,50,0.34,1.2632797350042666,38.68
10,4,6,3.0,-0.20348971999999999,-0.022070376888164378,-0.32742829276594193,1766,-0.29185074202090105,-0.06740522238235874,0.14370159376686115,34,0.38235294117647056,1.3021392426320435,61.85294117647059
10,4,6,3.5,-0.23754093999999995,-0.026252606768419673,-0.38178364792390934,1323,-0.32197330279857284,-0.06876304658719144,0.14362675132838768,28,0.2857142857142857,2.05311005764835,74.17857142857143
10,4,6,4.0,-0.20581031000000005,-0.02235022497263317,-0.3941841348480764,1766,-0.3031927248212731,-0.05669996074613006,0.14070921463256475,24,0.3333333333333333,1.6541168629066945,85.16666666666667
10,4,6,4.5,-0.16812483999999997,-0.017894160623450395,-0.40146152547570657,1766,-0.26669204227338683,-0.0445725417952491,0.14217631109426498,20,0.35,1.5473160143898474,105.85
10,4,6,5.0,-0.07778293999999994,-0.007911556019692734,-0.36891823800748313,1766,-0.2029646601354209,-0.02144528300477315,0.13912276617974043,17,0.4117647058823529,1.2625950453377157,118.17647058823529
10,4,7,2.0,-0.5595249199999999,-0.07727709062903954,-0.5667816595752935,2558,-0.7946103818817908,-0.1363436683659552,0.12855842979163143,69,0.36231884057971014,0.9911221409595063,28.144927536231883
10,4,7,2.5,-0.34517862,-0.04068109197066749,-0.4362843971505685,2558,-0.4677611801367997,-0.09324443467692432,0.13375083109852143,48,0.3541666666666667,1.2597474673012865,42.125
10,4,7,3.0,-0.21181642000000003,-0.02307796200829315,-0.32917416729146726,2108,-0.29694779275550387,-0.07010866678325572,0.14437819257801054,34,0.38235294117647056,1.2764986067431079,62.5
10,4,7,3.5,-0.21476578000000002,-0.02343715737123364,-0.35605333631778613,1766,-0.3032337211685986,-0.06582484976440557,0.1431928570653617,28,0.2857142857142857,2.0845191979162507,74.25
10,4,7,4.0,-0.17376813,-0.01854970368787512,-0.39170359147818473,1766,-0.27238239482080223,-0.047356481001038286,0.14181161932616088,23,0.34782608695652173,1.61192508317714,90.65217391304348
10,4,7,4.5,-0.13376733999999996,-0.013987527447004044,-0.4108042391454401,1766,-0.23757650174451608,-0.03404913122635021,0.1426308352052877,19,0.3684210526315789,1.4696649106830577,112.0
10,4,7,5.0,-0.0715355,-0.0072543028516526276,-0.36464305638251143,1766,-0.1982394007033011,-0.01989425747913556,0.13910832608898585,17,0.4117647058823529,1.2734615611587556,118.11764705882354
10,4,8,2.0,-0.46660805000000005,-0.05978913503653016,-0.5350742881974067,2064,-0.6578798662119687,-0.11173987678972899,0.12705356526720568,67,0.373134328358209,1.0500114496186492,29.104477611940297
10,4,8,2.5,-0.35104443999999996,-0.04152747344685792,-0.44133409429195986,2558,-0.4763944279402571,-0.09409532139927052,0.13330404483437833,48,0.3541666666666667,1.2508906944884983,41.854166666666664
10,4,8,3.0,-0.19669617000000003,-0.02125532583046774,-0.34743127558170167,2108,-0.2809037609475291,-0.06117850442473868,0.14544021221913248,33,0.3939393939393939,1.2401063695828805,65.51515151515152
10,4,8,3.5,-0.19532795999999997,-0.021091928321536946,-0.34400311037307535,1766,-0.28856487004092446,-0.06131319074023053,0.14250530758990462,28,0.2857142857142857,2.1235323380374775,74.07142857142857
10,4,8,4.0,-0.24128099,-0.026722183134311184,-0.42961857224618966,1766,-0.32639875016985054,-0.062199785718291156,0.14330311759447903,24,0.3333333333333333,1.5983071631307157,87.20833333333333
10,4,8,4.5,-0.029520550000000048,-0.0029350354133221845,-0.34909497684815916,1766,-0.1643049853939847,-0.00840755555929639,0.14036568543319722,18,0.3888888888888889,1.5303278034504635,112.5
10,4,8,5.0,-0.08410006999999994,-0.00858023673247199,-0.34006433120163493,1766,-0.20665292523408202,-0.02523121640588791,0.13959102604515808,17,0.4117647058823529,1.2232198001303805,118.70588235294117
10,4,10,2.0,-0.47476791,-0.06120986951669771,-0.5302625969339393,2064,-0.6744239123980522,-0.11543312666332245,0.12631826124834664,66,0.3333333333333333,1.2134358857013507,29.333333333333332
10,4,10,2.5,-0.20281237,-0.021988831519866192,-0.35834696042988545,2064,-0.3202590669300081,-0.06136184744943177,0.13471239846782726,45,0.37777777777777777,1.3569596980393952,45.13333333333333
10,4,10,3.0,-0.26582083999999995,-0.029856074624923234,-0.398082190925479,2108,-0.340318713082331,-0.07499977468349568,0.14581874381349016,34,0.35294117647058826,1.3674690306691337,64.29411764705883
10,4,10,3.5,-0.19399861,-0.020933411466825702,-0.3522420206931291,1766,-0.28589634137241265,-0.05942905796881841,0.14301035731820272,27,0.2962962962962963,2.0416740349037905,76.55555555555556
10,4,10,4.0,-0.18627927000000002,-0.020017560823965552,-0.3917725498655426,1766,-0.27803850243742423,-0.05109485294678158,0.1434595306718775,23,0.34782608695652173,1.600259170313141,91.56521739130434
10,4,10,4.5,0.06662018999999994,0.00634653438681454,-0.36021410248212377,1766,-0.09725606399304108,0.01761878378187455,0.14097965418570513,17,0.4117647058823529,1.5967404167246657,121.76470588235294
10,4,10,5.0,0.0902833600000001,0.008514942810852633,-0.28598268741795513,1323,-0.08460374784278206,0.0297743296551665,0.13933694725539109,15,0.4666666666666667,1.3013704593494209,131.4
10,4,15,2.0,-0.44526046999999996,-0.05616294259729426,-0.5362689930604718,2064,-0.6320485564385541,-0.10472905076382275,0.12630901281839343,64,0.359375,1.122975972285428,30.15625
10,4,15,2.5,-0.43030371999999995,-0.05369657130642991,-0.471718967292063,2064,-0.5428304806517936,-0.11383169859520167,0.13903345938321032,47,0.3829787234042553,1.0711580380277492,43.57446808510638
10,4,15,3.0,-0.30338996999999995,-0.03484192852240897,-0.44468648802924354,2108,-0.37481774199091217,-0.07835166900802637,0.14607336808800434,34,0.29411764705882354,1.8329045975921583,65.29411764705883
10,4,15,3.5,-0.15224333999999998,-0.016070609362182298,-0.3618099291241275,1766,-0.2508267103671516,-0.04441727014260267,0.14316626410764155,26,0.2692307692307692,2.460714793076276,80.42307692307692
10,4,15,4.0,0.14283769999999996,0.013182916854665994,-0.32251881063360877,1323,-0.05009205555630095,0.04087487743355903,0.14029457081040053,19,0.42105263157894735,1.7011589403973508,109.47368421052632
10,4,15,4.5,0.16148618999999995,0.014792853323212451,-0.3361638188683849,1766,-0.0385970110398311,0.04400489431911219,0.14048823761619839,16,0.4375,1.6357821865076532,126.5625
10,4,15,5.0,0.1413561200000001,0.01305399727687706,-0.2859826818450302,880,-0.05295026832177215,0.045646111130431426,0.13892049598820053,14,0.5,1.2387749265527912,139.5
10,5,6,2.0,-0.5649039499999999,-0.07838855114128251,-0.575860137565967,2558,-0.8030956519673691,-0.13612428787415903,0.12867940604085087,70,0.35714285714285715,1.022513607309236,27.928571428571427
10,5,6,2.5,-0.45109542,-0.05714141904980197,-0.4628205157545029,2558,-0.6019122202213034,-0.12346345311993881,0.13287969027398422,51,0.3333333333333333,1.25693852456899,38.09803921568628
10,5,6,3.0,-0.16956523999999998,-0.01806110009588635,-0.325380667775962,2108,-0.2842017615471723,-0.055507600434092676,0.13666047870255155,34,0.38235294117647056,1.346296254854611,58.05882352941177
10,5,6,3.5,-0.19100645999999996,-0.02057747680052291,-0.34180481145373476,1766,-0.28313495614618667,-0.060202419951329994,0.1430864549982947,28,0.2857142857142857,2.1642124688893514,74.21428571428571
10,5,6,4.0,-0.10067555000000004,-0.010354764969147223,-0.3588803654885386,1766,-0.21528052779302384,-0.02885297153287122,0.1412040190610407,23,0.34782608695652173,1.7569655022015451,90.08695652173913
10,5,6,4.5,-0.12814901,-0.013362031299992472,-0.41080423365296925,1766,-0.23332773859721395,-0.03252651799903351,0.14255614019281945,19,0.3684210526315789,1.4840550822443328,111.84210526315789
10,5,6,5.0,-0.13846435999999998,-0.014513267434234423,-0.35021765393284626,1766,-0.25055353080652654,-0.04144070771777062,0.1392679299403452,18,0.3888888888888889,1.287835900942014,109.33333333333333
10,5,7,2.0,-0.47024832999999994,-0.060420514404026626,-0.5389199383488762,2064,-0.6563163374746434,-0.11211408245377014,0.12816302693660278,67,0.373134328358209,1.063305311253418,29.761194029850746
10,5,7,2.5,-0.33038207999999997,-0.03857609409204088,-0.40604614534045275,2558,-0.4532965746792085,-0.09500421204515175,0.13331425918478193,49,0.3469387755102041,1.3576802411462354,41.265306122448976
10,5,7,3.0,-0.29899507999999997,-0.03424632020776863,-0.44031955032264203,2108,-0.3913531375196225,-0.07777606100541029,0.14037959970570024,35,0.37142857142857144,1.2133781226290303,58.22857142857143
10,5,7,3.5,-0.15778261999999998,-0.016703116714334,-0.3418048090208842,1766,-0.26601563448173265,-0.048867412843549084,0.1394100075820038,28,0.2857142857142857,2.2367199396730224,71.07142857142857
10,5,7,4.0,-0.22025604000000004,-0.024109055743956054,-0.4194915829311381,1766,-0.307857653473948,-0.05747208460178733,0.14325024673694925,24,0.3333333333333333,1.6368183897126563,87.33333333333333
10,5,7,4.5,-0.10376256999999994,-0.010688508014541354,-0.39432391191076,1766,-0.21394433575194785,-0.02710590885231501,0.14271758593797315,19,0.3684210526315789,1.5275344003593507,111.73684210526316
10,5,7,5.0,-0.12170795999999996,-0.012649397954490937,-0.3455180206261378,1766,-0.23714120016283577,-0.036609951433410226,0.13921063924086474,18,0.3888888888888889,1.3246425751420297,109.16666666666667
10,5,8,2.0,-0.46997921,-0.06037370381236595,-0.5102342603502593,1335,-0.6546072059842106,-0.11832546048734822,0.12838317417931375,67,0.3582089552238806,1.1172862325403534,29.46268656716418
10,5,8,2.5,-0.19488692000000005,-0.021039310835433533,-0.33229440781321606,2064,-0.3130805626651695,-0.06331527206217628,0.13470587764564748,46,0.391304347826087,1.3157511457179016,44.47826086956522
10,5,8,3.0,-0.31001247,-0.035745861571000015,-0.4393726226873312,2108,-0.4011274443325872,-0.08135659739646019,0.14071489854744285,35,0.34285714285714286,1.3549106448079122,58.65714285714286
10,5,8,3.5,-0.13207760999999998,-0.01379902374728359,-0.32171626726574976,1323,-0.24404838278698182,-0.0428919055432316,0.13970676446474878,28,0.2857142857142857,2.3122239850070505,71.64285714285714
10,5,8,4.0,-0.250239,-0.027855437455320486,-0.4418134743269667,1766,-0.33400341533364386,-0.06304795818586986,0.14346041750976993,24,0.3333333333333333,1.5752699347799446,87.54166666666667
10,5,8,4.5,0.0678843999999999,0.006463473931433983,-0.34337214950061823,1766,-0.09761934694686392,0.018823524100117343,0.14028015145113074,18,0.3888888888888889,1.7732864664284782,115.16666666666667
10,5,8,5.0,0.026610319999999948,0.0025794716802565176,-0.34094710918267684,1766,-0.12541805172232642,0.007565606543607491,0.14015376429333248,16,0.4375,1.3396811752807276,126.0
10,5,10,2.0,-0.5062827,-0.066890779896014,-0.5297194561478359,2064,-0.7180822163907054,-0.126275860023057,0.12697208681754132,65,0.35384615384615387,1.086327552848527,30.323076923076922
10,5,10,2.5,-0.36409301,-0.043435281588060426,-0.4758225917879793,2064,-0.48086778983002665,-0.09128461392479374,0.13556791992826253,48,0.375,1.19527373477946,42.666666666666664
10,5,10,3.0,-0.34721534,-0.04097419333791197,-0.4394580036541862,2108,-0.4447533339470427,-0.09323801818877547,0.13951215189728003,36,0.3333333333333333,1.357138551127667,55.05555555555556
10,5,10,3.5,-0.036804060000000055,-0.00367156235555699,-0.3212290147362527,1323,-0.16456181487777433,-0.01142973451066228,0.14261362095815996,26,0.3076923076923077,2.309043877240084,82.57692307692308
10,5,10,4.0,-0.17570219999999995,-0.018775300976544784,-0.38250099821032685,1766,-0.26927181872736095,-0.04908562608827692,0.1434389495945829,23,0.34782608695652173,1.6193595499774642,91.95652173913044
10,5,10,4.5,0.16773423999999998,0.015327040010639337,-0.34550808311111886,1766,-0.03360977762654406,0.044360872465348394,0.14143723767528874,17,0.4117647058823529,1.8441917126499021,123.88235294117646
10,5,10,5.0,0.12036912000000011,0.011211415573317174,-0.28598268631828067,1185,-0.06547441719980278,0.03920312700622574,0.13931903190125533,15,0.4666666666666667,1.3686655905892522,131.73333333333332
10,5,15,2.0,-0.53222654,-0.07181847938002472,-0.5643631935623273,2064,-0.745892805982131,-0.12725578173639918,0.12898856388997146,65,0.3384615384615385,1.1475794758013673,31.153846153846153
10,5,15,2.5,-0.42554779000000004,-0.05292454961285109,-0.5012527691240174,2064,-0.538238521934846,-0.1055845530895347,0.1387716450311442,47,0.3829787234042553,1.0877874212537666,44.02127659574468
10,5,15,3.0,-0.3746815600000001,-0.045009544097251775,-0.49029596027411004,2064,-0.4701228098835919,-0.09180076473011987,0.14063960830708847,36,0.3611111111111111,1.1870499715332972,57.0
10,5,15,3.5,-0.05069640000000002,-0.005090427891051963,-0.34643728999544876,1766,-0.17667204571909828,-0.014693648859563695,0.14166643134104562,25,0.28,2.607397535066967,84.28
10,5,15,4.0,0.033906709999999965,0.0032762100827454788,-0.36059101360704154,1323,-0.12034237298371225,0.009085667582153805,0.14017985445255968,20,0.4,1.6336350317915054,102.45
10,5,15,4.5,0.2653591100000001,0.02335524883323714,-0.33588600864436063,1323,0.021001985328095628,0.06953325899908473,0.1402468076878264,16,0.5,1.4697142106053778,130.25
10,5,15,5.0,0.2687048600000001,0.023620358318481305,-0.27970496616292967,879,0.021998444236009992,0.08444740414341559,0.13923254434037471,14,0.5,1.5118690530581436,140.64285714285714
14,2,6,2.0,-0.5901052800000001,-0.08376684216072716,-0.6033570832308636,2064,-0.8239593619938849,-0.13883460472888046,0.13197413147013073,69,0.3188405797101449,1.1054648683246469,27.797101449275363
14,2,6,2.5,-0.41799893000000005,-0.05171091326452182,-0.5027238649668431,2554,-0.5567141699050662,-0.10286146504688491,0.1332646029917342,49,0.3469387755102041,1.1928330451586615,38.734693877551024
14,2,6,3.0,-0.25216017,-0.028100069078580314,-0.32863774320412037,2554,-0.36355704258190175,-0.08550469220185421,0.13551530881794904,36,0.3333333333333333,1.5029629512087181,52.583333333333336
14,2,6,3.5,-0.26546966000000005,-0.029810564642696713,-0.4244564050383867,1766,-0.3526002617755726,-0.07023233549744815,0.1421328310887428,27,0.37037037037037035,1.2550389825822503,76.0
14,2,6,4.0,-0.10465190000000002,-0.010784847377819706,-0.3269317826074779,1323,-0.23011911042257893,-0.0329880664761439,0.1367187259975271,24,0.2916666666666667,2.2359681176716184,82.79166666666667
14,2,6,4.5,0.06211743999999995,0.005929011559195896,-0.35740757391888317,1323,-0.09925586724282123,0.01658893653031969,0.14152476640022665,18,0.3888888888888889,1.754592593182199,119.5
14,2,6,5.0,0.09353192999999993,0.00880930958622117,-0.35651943019476456,1323,-0.08457888433334401,0.024709199107068845,0.1380547195449671,16,0.375,1.9030200476640535,129.0
