st_period,st_mult,n,k,atr_period,hv_threshold,total_return,annual_return,max_dd,max_dd_days,sharpe,calmar,daily_vol,n_trades,win_rate,profit_factor,avg_hold_days
34,4.9,22,5.5,18,0.99,0.5555091575259908,0.04429040509058901,-0.30187393220248215,1097,0.1662584195916778,0.14671821699689258,0.13711596782898597,12,0.5,2.3352263091198675,115.66666666666667
34,4.9,22,5.5,19,0.99,0.49044602045015806,0.0399226781990627,-0.30270175359745805,880,0.13566130292901438,0.131887832576461,0.13624881029011085,13,0.46153846153846156,2.24922684080129,104.6923076923077
34,4.9,22,5.5,20,0.99,0.4973564403920311,0.0403946535848827,-0.30270175359745805,880,0.13899369689817898,0.13344704186484738,0.13624966526956822,13,0.46153846153846156,2.262264540169911,104.61538461538461
34,4.9,22,5.5,21,0.99,0.5692648958131155,0.045192689309007106,-0.3027017535974579,880,0.17308586614406313,0.1492977452952114,0.13492483609664577,13,0.46153846153846156,2.4952034564019248,104.61538461538461
34,4.9,22,5.5,22,0.99,0.598161461973866,0.04706510933083785,-0.3027017535974579,880,0.1866085867412858,0.15548343797646605,0.13424680891117968,13,0.46153846153846156,2.5163028817544286,105.15384615384616
34,4.9,22,5.5,23,0.99,0.598161461973866,0.04706510933083785,-0.3027017535974579,880,0.1866085867412858,0.15548343797646605,0.13424680891117968,13,0.46153846153846156,2.5163028817544286,105.15384615384616
34,4.9,22,5.5,24,0.99,0.6624895083790889,0.0511261128306304,-0.27970229304234195,880,0.215667248190044,0.18278760704650646,0.13389403937661304,13,0.46153846153846156,2.7468170871727517,104.92307692307692
34,4.9,22,5.5,25,0.99,0.6815923308686468,0.05230477679307932,-0.27970229304234195,880,0.22423184128949297,0.18700160168211888,0.13360693423230158,13,0.46153846153846156,2.785136747796332,104.76923076923077
34,4.9,22,5.5,26,0.99,0.7500262744640699,0.05643038571362746,-0.2797022930423428,880,0.25433200634755837,0.20175160203311146,0.1327209997862918,13,0.46153846153846156,2.9372929150668123,104.15384615384616
34,4.9,22,5.5,27,0.99,0.7675743171761984,0.057464826454947104,-0.26213192588108086,880,0.26274804658634704,0.21922101347173056,0.1314395732241201,13,0.46153846153846156,2.964377523892501,103.3076923076923
34,4.9,22,5.5,28,0.99,0.7675743171761984,0.057464826454947104,-0.26213192588108086,880,0.26274804658634704,0.21922101347173056,0.1314395732241201,13,0.46153846153846156,2.964377523892501,103.3076923076923
34,4.9,22,5.5,29,0.99,0.7675743171761984,0.057464826454947104,-0.26213192588108086,880,0.26274804658634704,0.21922101347173056,0.1314395732241201,13,0.46153846153846156,2.964377523892501,103.3076923076923
34,4.9,22,5.5,30,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,31,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,32,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,33,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,34,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,35,0.99,0.7669183729297147,0.057426326138325656,-0.2621319258810806,880,0.2624295294171171,0.2190741396543122,0.13148166813112122,13,0.46153846153846156,2.9627141234250303,103.15384615384616
34,4.9,22,5.5,36,0.99,0.7669183729297147,0.057426326138325656,-0.2621319258810806,880,0.2624295294171171,0.2190741396543122,0.13148166813112122,13,0.46153846153846156,2.9627141234250303,103.15384615384616
34,4.9,22,5.5,37,0.99,0.7669183729297147,0.057426326138325656,-0.2621319258810806,880,0.2624295294171171,0.2190741396543122,0.13148166813112122,13,0.46153846153846156,2.9627141234250303,103.15384615384616
34,4.9,22,5.5,38,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,39,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,40,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,41,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,42,0.99,0.7685928819982761,0.05752458507049618,-0.2621319258810808,880,0.2631744622816801,0.21944898499922852,0.13144338105421952,13,0.46153846153846156,2.9661537983295876,103.23076923076923
34,4.9,22,5.5,43,0.99,0.6278129976456999,0.04895497203599919,-0.2621319258810808,880,0.20182851916284641,0.1867569998253787,0.1303665044504321,14,0.42857142857142855,2.8754553076095553,94.5
34,4.9,22,5.5,44,0.99,0.6278129976456999,0.04895497203599919,-0.2621319258810808,880,0.20182851916284641,0.1867569998253787,0.1303665044504321,14,0.42857142857142855,2.8754553076095553,94.5
34,4.9,22,5.5,45,0.99,0.6278129976456999,0.04895497203599919,-0.2621319258810808,880,0.20182851916284641,0.1867569998253787,0.1303665044504321,14,0.42857142857142855,2.8754553076095553,94.5
34,4.9,22,5.5,46,0.99,0.6278129976456999,0.04895497203599919,-0.2621319258810808,880,0.20182851916284641,0.1867569998253787,0.1303665044504321,14,0.42857142857142855,2.8754553076095553,94.5
