ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
932000.CSI,20160129,2293.6581,2201.245,2314.8232,2201.245,2212.6776,80.9805,3.6598,23794310.38,34641014.668
932000.CSI,20160201,2270.7963,2288.7363,2311.9513,2244.0979,2293.6581,-22.8618,-0.9967,22173250.05,33073436.614
932000.CSI,20160202,2359.0091,2271.0612,2360.4935,2271.0612,2270.7963,88.2128,3.8847,23367885.4,35382677.377
932000.CSI,20160203,2378.9278,2331.3792,2384.321,2321.8703,2359.0091,19.9187,0.8444,22054813.48,33388708.463
932000.CSI,20160204,2439.1969,2382.7655,2443.6422,2382.7655,2378.9278,60.2691,2.5335,24881336.53,39339268.93
932000.CSI,20160205,2416.4838,2447.8383,2456.6573,2416.4838,2439.1969,-22.7131,-0.9312,21832793.38,34624726.661
932000.CSI,20160215,2419.7029,2330.0269,2429.2777,2330.0269,2416.4838,3.2191,0.1332,18880480.39,28601427.913
932000.CSI,20160216,2516.9068,2427.0099,2518.6688,2427.0099,2419.7029,97.2039,4.0172,27006945.2,44119232.911
932000.CSI,20160217,2557.0227,2513.9904,2557.0227,2499.0811,2516.9068,40.1159,1.5939,30624613.48,51288972.844
932000.CSI,20160218,2554.879,2571.1729,2582.3773,2554.3204,2557.0227,-2.1437,-0.0838,32507566.46,54767998.856
932000.CSI,20160219,2574.3797,2545.0522,2584.7603,2544.9594,2554.879,19.5007,0.7633,26877526.82,45679738.669
932000.CSI,20160222,2630.4889,2605.5052,2630.4889,2595.0693,2574.3797,56.1092,2.1795,31753828.0,53452970.904
932000.CSI,20160223,2617.6237,2631.7942,2634.2962,2581.5871,2630.4889,-12.8652,-0.4891,31081697.22,52852131.427
932000.CSI,20160224,2615.9016,2606.662,2633.1501,2563.5289,2617.6237,-1.7221,-0.0658,32580511.79,55566971.025
932000.CSI,20160225,2412.7624,2607.3065,2607.3065,2408.2702,2615.9016,-203.1392,-7.7656,35941524.84,57491574.171
932000.CSI,20160226,2408.0121,2432.1541,2433.0571,2362.9411,2412.7624,-4.7503,-0.1969,28401814.65,44056663.091
932000.CSI,20160229,2254.4613,2390.7575,2390.7575,2239.4268,2408.0121,-153.5508,-6.3767,27471921.43,37616474.369
932000.CSI,20160301,2299.8285,2251.5625,2310.843,2217.0478,2254.4613,45.3672,2.0123,27303922.0,39795782.272
932000.CSI,20160302,2408.2205,2292.7909,2410.9834,2292.7909,2299.8285,108.392,4.713,34462615.1,50154154.038
932000.CSI,20160303,2411.9057,2408.1533,2455.9232,2408.1533,2408.2205,3.6852,0.153,34235151.88,51257019.624
932000.CSI,20160304,2321.2387,2396.681,2411.5942,2301.52,2411.9057,-90.667,-3.7591,32570960.21,45889835.571
932000.CSI,20160307,2381.6362,2342.1346,2392.6378,2342.1346,2321.2387,60.3975,2.602,27464058.43,38641108.009
932000.CSI,20160308,2403.3888,2377.4901,2403.3888,2288.3185,2381.6362,21.7526,0.9133,31816279.11,45267829.748
932000.CSI,20160309,2352.8075,2348.1424,2386.9142,2346.2865,2403.3888,-50.5813,-2.1046,24597163.98,35532539.893
932000.CSI,20160310,2310.9936,2354.6639,2369.9512,2310.9936,2352.8075,-41.8139,-1.7772,21404661.14,31052821.03
932000.CSI,20160311,2307.4099,2287.049,2322.5065,2276.5873,2310.9936,-3.5837,-0.1551,18181674.27,26080554.783
932000.CSI,20160314,2394.5328,2332.9107,2414.6037,2332.9107,2307.4099,87.1229,3.7758,27689371.32,42064330.894
932000.CSI,20160315,2379.4505,2387.7854,2403.9199,2369.727,2394.5328,-15.0823,-0.6299,23016885.27,35659556.664
932000.CSI,20160316,2356.3864,2404.793,2404.793,2343.2505,2379.4505,-23.0641,-0.9693,23961378.66,34690932.702
932000.CSI,20160317,2438.8301,2362.5873,2439.3688,2362.5873,2356.3864,82.4437,3.4987,30899923.02,46733910.559
932000.CSI,20160318,2528.4027,2443.7717,2533.4969,2443.7717,2438.8301,89.5726,3.6728,41465996.15,64216079.717
932000.CSI,20160321,2595.1353,2555.2571,2595.1353,2546.1257,2528.4027,66.7326,2.6393,43246951.31,68752821.762
932000.CSI,20160322,2593.1873,2571.0521,2612.2579,2571.0521,2595.1353,-1.948,-0.0751,37590596.18,60410065.769
932000.CSI,20160323,2622.2488,2584.4928,2622.2488,2582.8684,2593.1873,29.0615,1.1207,31747715.82,53984277.641
932000.CSI,20160324,2593.3332,2601.3309,2641.7027,2579.8317,2622.2488,-28.9156,-1.1027,35448940.19,61184341.279
932000.CSI,20160325,2610.4978,2586.2528,2613.2947,2576.4158,2593.3332,17.1646,0.6619,27860188.74,50906639.223
932000.CSI,20160328,2600.2064,2625.2465,2651.9234,2589.9049,2610.4978,-10.2914,-0.3942,34450482.98,57212774.808
932000.CSI,20160329,2545.3474,2593.9342,2593.9342,2523.6205,2600.2064,-54.859,-2.1098,27690527.76,46374190.639
932000.CSI,20160330,2643.3577,2565.6575,2643.3577,2565.6575,2545.3474,98.0103,3.8506,30464460.42,53317615.665
932000.CSI,20160331,2672.0992,2660.0223,2689.5108,2657.544,2643.3577,28.7415,1.0873,36288131.56,66720250.349
932000.CSI,20160401,2667.2396,2660.7383,2670.1645,2628.6521,2672.0992,-4.8596,-0.1819,31612647.81,57858310.874
932000.CSI,20160405,2738.3376,2668.9145,2739.9252,2668.9145,2667.2396,71.098,2.6656,36071954.44,63551179.256
932000.CSI,20160406,2757.5169,2727.3348,2757.5169,2726.4996,2738.3376,19.1793,0.7004,35670655.36,63162418.358
932000.CSI,20160407,2711.8739,2760.6066,2760.6066,2711.8739,2757.5169,-45.643,-1.6552,35146412.43,63791143.323
932000.CSI,20160408,2686.7735,2685.4235,2692.0267,2656.4431,2711.8739,-25.1004,-0.9256,28648748.3,52186593.365
932000.CSI,20160411,2744.9609,2706.5163,2751.9905,2706.5163,2686.7735,58.1874,2.1657,31788529.5,57404067.657
932000.CSI,20160412,2728.1995,2741.7768,2747.9082,2701.1289,2744.9609,-16.7614,-0.6106,30447271.91,55258391.111
932000.CSI,20160413,2768.8813,2739.5858,2797.4174,2739.5858,2728.1995,40.6818,1.4912,38715277.28,67273328.589
932000.CSI,20160414,2813.2003,2783.7809,2813.2003,2776.9565,2768.8813,44.319,1.6006,32399860.96,57966920.066
932000.CSI,20160415,2822.5197,2812.6079,2826.5835,2800.4722,2813.2003,9.3194,0.3313,32519000.65,57479845.739
932000.CSI,20160418,2792.4042,2804.8423,2804.8423,2777.9328,2822.5197,-30.1155,-1.067,30488730.44,52668721.198
932000.CSI,20160419,2803.7161,2803.5075,2808.7687,2782.6068,2792.4042,11.3119,0.4051,30757173.67,52215822.286
932000.CSI,20160420,2683.5419,2810.6318,2810.6318,2646.939,2803.7161,-120.1742,-4.2862,45907267.33,75728286.273
932000.CSI,20160421,2646.9102,2668.4372,2700.1786,2646.5473,2683.5419,-36.6317,-1.3651,34066295.57,56065215.633
932000.CSI,20160422,2669.3813,2626.2703,2669.3813,2626.2703,2646.9102,22.4711,0.849,26406656.57,43954171.475
932000.CSI,20160425,2662.8805,2660.3109,2668.6013,2632.3065,2669.3813,-6.5008,-0.2435,25221741.08,41639420.099
932000.CSI,20160426,2699.0675,2658.1428,2699.0675,2657.3467,2662.8805,36.187,1.3589,24977526.42,41185830.235
932000.CSI,20160427,2696.0897,2700.4618,2726.3196,2690.1414,2699.0675,-2.9778,-0.1103,28404002.84,46977956.863
932000.CSI,20160428,2689.23,2692.7047,2692.7047,2632.7417,2696.0897,-6.8597,-0.2544,26377038.23,43443736.974
932000.CSI,20160429,2695.5053,2674.5448,2704.9686,2674.5448,2689.23,6.2753,0.2333,22037015.02,37112699.974
932000.CSI,20160503,2773.5299,2693.5622,2773.5299,2684.8307,2695.5053,78.0246,2.8946,30746115.17,51248736.655
932000.CSI,20160504,2779.2693,2764.5113,2797.9095,2764.5113,2773.5299,5.7394,0.2069,31656286.99,54402666.509
932000.CSI,20160505,2800.868,2773.8694,2800.868,2772.0367,2779.2693,21.5987,0.7771,27948764.9,49137859.345
932000.CSI,20160506,2685.9313,2803.414,2812.1948,2685.9313,2800.868,-114.9367,-4.1036,38928461.05,66958919.534
932000.CSI,20160509,2562.6013,2650.3113,2650.3113,2550.6882,2685.9313,-123.33,-4.5917,30991797.76,48549189.744
932000.CSI,20160510,2548.9764,2550.1281,2567.9906,2537.4952,2562.6013,-13.6249,-0.5317,20920465.68,33691792.877
932000.CSI,20160511,2515.2279,2560.0311,2560.0311,2514.9641,2548.9764,-33.7485,-1.324,24399124.73,39319147.029
932000.CSI,20160512,2495.538,2471.0794,2495.538,2428.5966,2515.2279,-19.6899,-0.7828,23561373.75,36593344.139
932000.CSI,20160513,2490.108,2486.2204,2520.1459,2481.699,2495.538,-5.43,-0.2176,21467439.24,33780501.481
932000.CSI,20160516,2541.0385,2484.6062,2541.0385,2479.0156,2490.108,50.9305,2.0453,23026063.42,35585840.639
932000.CSI,20160517,2539.8952,2541.9736,2559.1744,2528.5336,2541.0385,-1.1433,-0.045,26392406.18,42197101.696
932000.CSI,20160518,2452.7762,2512.651,2512.651,2436.7625,2539.8952,-87.119,-3.43,27564996.16,41080689.051
932000.CSI,20160519,2467.1726,2448.1683,2497.706,2448.1683,2452.7762,14.3964,0.5869,22964742.15,36128215.76
932000.CSI,20160520,2490.0389,2443.181,2490.0389,2443.181,2467.1726,22.8663,0.9268,22140202.69,34389161.41
932000.CSI,20160523,2534.9674,2494.4139,2534.9674,2494.4139,2490.0389,44.9285,1.8043,25952032.16,40537885.717
932000.CSI,20160524,2510.9597,2530.129,2530.129,2497.9514,2534.9674,-24.0077,-0.9471,22739877.17,35456626.869
932000.CSI,20160525,2504.0984,2526.2603,2537.4913,2497.1915,2510.9597,-6.8613,-0.2733,22009532.19,35452033.452
932000.CSI,20160526,2513.0889,2496.5061,2513.0889,2446.4302,2504.0984,8.9905,0.359,23991578.51,36063871.077
932000.CSI,20160527,2519.3456,2509.1112,2534.7748,2508.2493,2513.0889,6.2567,0.249,23438739.31,36633609.407
932000.CSI,20160530,2509.1501,2506.0298,2525.944,2490.1966,2519.3456,-10.1955,-0.4047,21349319.35,33165405.563
932000.CSI,20160531,2604.0659,2509.8371,2604.0659,2509.8371,2509.1501,94.9158,3.7828,35392473.47,54566044.527
932000.CSI,20160601,2632.5142,2607.8296,2639.6963,2607.8296,2604.0659,28.4483,1.0925,37150698.11,60982219.912
932000.CSI,20160602,2662.4364,2627.5586,2662.4364,2627.5586,2632.5142,29.9222,1.1366,31190835.18,52586013.936
932000.CSI,20160603,2669.5865,2664.2639,2682.1928,2653.3718,2662.4364,7.1501,0.2686,32553158.39,57013365.348
932000.CSI,20160606,2682.5004,2676.1292,2683.3105,2668.5785,2669.5865,12.9139,0.4837,28917696.39,48683755.123
932000.CSI,20160607,2695.1942,2684.2918,2695.1942,2671.3672,2682.5004,12.6938,0.4732,29562505.5,51014017.182
932000.CSI,20160608,2691.9333,2690.3493,2706.9121,2665.4557,2695.1942,-3.2609,-0.121,32795079.73,56994347.773
932000.CSI,20160613,2549.2994,2650.9935,2663.1365,2549.2994,2691.9333,-142.6339,-5.2986,38875459.47,62016997.971
932000.CSI,20160614,2558.8218,2530.1587,2559.613,2528.0932,2549.2994,9.5224,0.3735,29055607.63,44320851.492
932000.CSI,20160615,2651.28,2532.2897,2655.6275,2532.2897,2558.8218,92.4582,3.6133,37991545.44,58483695.026
932000.CSI,20160616,2657.7652,2652.6077,2673.7983,2648.9645,2651.28,6.4852,0.2446,40657423.86,62386889.564
932000.CSI,20160617,2674.4848,2658.6768,2688.5413,2657.3559,2657.7652,16.7196,0.6291,36609007.67,59407840.074
932000.CSI,20160620,2685.1417,2667.277,2686.1873,2638.8883,2674.4848,10.6569,0.3985,33700169.7,56833807.357
932000.CSI,20160621,2655.4215,2697.3116,2710.1307,2644.2908,2685.1417,-29.7202,-1.1068,37559466.28,62083616.31
932000.CSI,20160622,2701.6091,2647.3731,2701.6091,2647.3731,2655.4215,46.1876,1.7394,31573344.05,52562191.03
932000.CSI,20160623,2687.5901,2700.9564,2704.8665,2674.3843,2701.6091,-14.019,-0.5189,33384327.07,54503389.026
932000.CSI,20160624,2670.1064,2684.6481,2700.5604,2615.8859,2687.5901,-17.4837,-0.6505,41883084.34,66198397.385
932000.CSI,20160627,2733.5832,2650.2204,2733.5832,2650.2204,2670.1064,63.4768,2.3773,37446900.1,61142227.252
932000.CSI,20160628,2771.1735,2724.8984,2771.1735,2724.8984,2733.5832,37.5903,1.3751,43627640.7,71078014.135
932000.CSI,20160629,2781.2932,2780.3664,2786.3489,2763.6746,2771.1735,10.1197,0.3652,40343681.23,67137228.35
932000.CSI,20160630,2781.974,2780.0261,2789.1386,2769.2142,2781.2932,0.6808,0.0245,37521485.36,64151425.111
932000.CSI,20160701,2778.3247,2782.0786,2793.4057,2772.1047,2781.974,-3.6493,-0.1312,33779805.63,56350947.918
932000.CSI,20160704,2826.5349,2761.2213,2828.3394,2761.2213,2778.3247,48.2102,1.7352,39502328.01,63362946.65
932000.CSI,20160705,2842.3905,2830.387,2842.8382,2821.0875,2826.5349,15.8556,0.561,42518178.67,71093855.715
932000.CSI,20160706,2854.5041,2831.9651,2857.0451,2825.736,2842.3905,12.1136,0.4262,40225357.61,67183088.664
932000.CSI,20160707,2856.0317,2851.4094,2864.6299,2830.7097,2854.5041,1.5276,0.0535,43719072.49,72280486.593
932000.CSI,20160708,2853.3162,2853.7474,2868.6195,2842.0092,2856.0317,-2.7155,-0.0951,35728630.87,59471067.388
932000.CSI,20160711,2829.5948,2854.7093,2868.4042,2827.9893,2853.3162,-23.7214,-0.8314,41194302.78,68295382.864
932000.CSI,20160712,2847.8535,2826.4753,2847.8535,2785.5476,2829.5948,18.2587,0.6453,40024915.73,63884249.29
932000.CSI,20160713,2866.8214,2850.1555,2869.0975,2840.8064,2847.8535,18.9679,0.666,37536815.93,59746003.973
932000.CSI,20160714,2874.1757,2867.1891,2874.1757,2861.9545,2866.8214,7.3543,0.2565,33628148.55,55198820.861
932000.CSI,20160715,2865.2449,2874.578,2874.578,2858.4308,2874.1757,-8.9308,-0.3107,31643492.5,51410371.473
932000.CSI,20160718,2852.7665,2860.2422,2868.1794,2842.6904,2865.2449,-12.4784,-0.4355,30925456.27,51649992.282
932000.CSI,20160719,2872.2494,2849.5716,2872.2494,2839.116,2852.7665,19.4829,0.6829,28287951.88,48229699.058
932000.CSI,20160720,2883.7264,2873.5844,2897.2643,2873.5844,2872.2494,11.477,0.3996,31405083.17,54208631.481
932000.CSI,20160721,2885.3894,2884.2207,2900.8231,2873.5878,2883.7264,1.663,0.0577,33827602.2,56513676.301
932000.CSI,20160722,2857.5083,2881.7151,2882.0498,2854.367,2885.3894,-27.8811,-0.9663,30317151.24,49872953.54
932000.CSI,20160725,2860.0811,2849.8934,2871.3344,2846.3446,2857.5083,2.5728,0.09,30804310.84,48476248.698
932000.CSI,20160726,2892.6315,2857.9432,2892.6315,2857.9432,2860.0811,32.5504,1.1381,30100388.97,45836997.266
932000.CSI,20160727,2746.2852,2891.8484,2891.8484,2734.3911,2892.6315,-146.3463,-5.0593,47291601.61,71765443.12
932000.CSI,20160728,2736.2945,2738.6093,2754.4222,2697.5977,2746.2852,-9.9907,-0.3638,31722237.49,48192295.306
932000.CSI,20160729,2715.8135,2735.7715,2740.9594,2710.7923,2736.2945,-20.481,-0.7485,24567202.88,37482032.395
932000.CSI,20160801,2668.9071,2702.4096,2702.4096,2640.3865,2715.8135,-46.9064,-1.7272,25902694.15,37701365.111
932000.CSI,20160802,2695.877,2664.6806,2695.877,2664.6806,2668.9071,26.9699,1.0105,20587995.61,30921386.984
932000.CSI,20160803,2711.352,2693.3624,2711.352,2693.3624,2695.877,15.475,0.574,23690343.87,35560416.09
932000.CSI,20160804,2732.4119,2708.8201,2734.8987,2703.9748,2711.352,21.0599,0.7767,24240111.64,37260055.639
932000.CSI,20160805,2713.175,2728.5377,2732.335,2713.175,2732.4119,-19.2369,-0.704,24036462.66,36089167.265
932000.CSI,20160808,2733.9687,2703.6587,2733.9687,2682.0515,2713.175,20.7937,0.7664,24611520.33,34356647.051
932000.CSI,20160809,2766.3894,2731.9471,2766.3894,2731.9471,2733.9687,32.4207,1.1858,27842502.17,39653716.586
932000.CSI,20160810,2761.9508,2765.2915,2775.5694,2760.4256,2766.3894,-4.4386,-0.1604,27900057.95,41546734.819
932000.CSI,20160811,2717.5326,2753.4191,2757.8494,2717.5326,2761.9508,-44.4182,-1.6082,26333310.4,39888846.322
932000.CSI,20160812,2739.5097,2711.1016,2739.5097,2708.2989,2717.5326,21.9771,0.8087,24283599.43,34471430.304
932000.CSI,20160815,2795.281,2740.1227,2799.3907,2732.9358,2739.5097,55.7713,2.0358,37031365.07,54368615.465
932000.CSI,20160816,2821.9632,2797.712,2826.9978,2797.712,2795.281,26.6822,0.9545,36446906.64,54817485.854
932000.CSI,20160817,2837.3088,2819.2029,2838.8517,2814.7434,2821.9632,15.3456,0.5438,36631881.91,58202097.89
932000.CSI,20160818,2841.4115,2829.2291,2847.2977,2829.2291,2837.3088,4.1027,0.1446,37071176.24,56826897.887
932000.CSI,20160819,2847.1089,2838.2023,2850.035,2832.381,2841.4115,5.6974,0.2005,32735913.06,52716711.305
932000.CSI,20160822,2811.699,2847.2428,2847.2428,2811.699,2847.1089,-35.4099,-1.2437,32213151.93,51986553.771
932000.CSI,20160823,2823.388,2807.1308,2831.1984,2807.028,2811.699,11.689,0.4157,30005188.59,46322833.496
932000.CSI,20160824,2839.1143,2826.306,2850.4386,2826.306,2823.388,15.7263,0.557,31500728.98,50567460.604
932000.CSI,20160825,2825.1804,2823.1259,2825.6873,2790.2053,2839.1143,-13.9339,-0.4908,32148586.51,51273935.674
932000.CSI,20160826,2841.0528,2828.5339,2856.7479,2828.5339,2825.1804,15.8724,0.5618,31385279.73,51572590.093
932000.CSI,20160829,2849.9377,2838.9902,2856.0522,2838.9902,2841.0528,8.8849,0.3127,29941133.74,48590875.997
932000.CSI,20160830,2853.3158,2851.3165,2860.67,2849.18,2849.9377,3.3781,0.1185,31249236.19,49252349.34
932000.CSI,20160831,2858.829,2854.054,2858.829,2838.0644,2853.3158,5.5132,0.1932,32906723.23,50252784.231
932000.CSI,20160901,2843.6112,2857.026,2867.0545,2843.6112,2858.829,-15.2178,-0.5323,33710262.93,50311725.665
932000.CSI,20160902,2830.1123,2835.2561,2848.0602,2818.8897,2843.6112,-13.4989,-0.4747,30138702.79,44474592.691
932000.CSI,20160905,2846.1729,2836.1333,2854.0664,2833.8176,2830.1123,16.0606,0.5675,29835292.5,43855082.525
932000.CSI,20160906,2891.6802,2846.0422,2891.6802,2830.2291,2846.1729,45.5073,1.5989,39181739.11,57409086.58
932000.CSI,20160907,2898.2621,2891.934,2915.553,2891.934,2891.6802,6.5819,0.2276,43955205.63,65643296.862
932000.CSI,20160908,2911.6913,2893.0811,2911.6913,2893.0811,2898.2621,13.4292,0.4634,34699166.42,51086535.962
932000.CSI,20160909,2895.8747,2910.7983,2917.7919,2895.7324,2911.6913,-15.8166,-0.5432,36839236.53,54690131.08
932000.CSI,20160912,2811.231,2838.2752,2854.6431,2810.8674,2895.8747,-84.6437,-2.9229,37857913.98,54456813.2
932000.CSI,20160913,2846.8504,2828.1723,2846.8504,2822.9975,2811.231,35.6194,1.267,32578006.18,46860295.196
932000.CSI,20160914,2832.3595,2831.2799,2848.4363,2823.1979,2846.8504,-14.4909,-0.509,31575005.86,44884077.483
932000.CSI,20160919,2867.6258,2838.274,2867.6258,2838.274,2832.3595,35.2663,1.2451,29454990.66,42599220.748
932000.CSI,20160920,2873.9956,2869.3748,2873.9956,2863.5927,2867.6258,6.3698,0.2221,31495667.76,46035954.075
932000.CSI,20160921,2884.3092,2872.6565,2892.4888,2872.6565,2873.9956,10.3136,0.3589,30433068.08,44415237.356
932000.CSI,20160922,2905.4213,2899.2125,2907.2544,2897.8394,2884.3092,21.1121,0.732,32826240.16,48476908.412
932000.CSI,20160923,2897.947,2906.9361,2910.3305,2897.947,2905.4213,-7.4743,-0.2573,33101452.31,50978458.02
932000.CSI,20160926,2830.7857,2890.0561,2890.0561,2830.6069,2897.947,-67.1613,-2.3175,34407322.73,50314234.522
932000.CSI,20160927,2849.2908,2823.9302,2849.2908,2803.7625,2830.7857,18.5051,0.6537,30535410.38,42934658.951
932000.CSI,20160928,2844.4159,2847.0288,2849.6162,2838.0443,2849.2908,-4.8749,-0.1711,26377475.25,37275221.072
932000.CSI,20160929,2851.548,2844.9001,2860.6332,2844.7489,2844.4159,7.1321,0.2507,26343219.9,36894754.535
932000.CSI,20160930,2869.2894,2847.4174,2870.258,2847.4174,2851.548,17.7414,0.6222,25857817.33,35496818.64
932000.CSI,20161010,2934.8976,2884.1808,2934.8976,2882.8296,2869.2894,65.6082,2.2866,33744078.69,50104897.876
932000.CSI,20161011,2961.7476,2934.7488,2961.7476,2934.7488,2934.8976,26.85,0.9149,37278391.32,55963392.92
932000.CSI,20161012,2968.4976,2954.1276,2968.4976,2953.9136,2961.7476,6.75,0.2279,34435327.67,52584237.62
932000.CSI,20161013,2982.4341,2971.5199,2989.8977,2969.4798,2968.4976,13.9365,0.4695,35858873.99,53657771.566
932000.CSI,20161014,2984.1038,2978.6719,2984.8209,2961.1241,2982.4341,1.6697,0.056,36459725.26,55281163.319
932000.CSI,20161017,2954.2289,2986.1058,2991.018,2945.4908,2984.1038,-29.8749,-1.0011,37297991.73,59102915.195
932000.CSI,20161018,3008.9701,2948.7375,3008.9701,2948.7375,2954.2289,54.7412,1.853,37229352.5,58993537.546
932000.CSI,20161019,3013.5813,3013.6142,3019.444,3004.7241,3008.9701,4.6112,0.1532,41829295.13,66115711.232
932000.CSI,20161020,3024.3473,3010.4328,3026.1445,3005.9295,3013.5813,10.766,0.3572,40015522.07,65922616.648
932000.CSI,20161021,3011.1364,3020.6032,3022.3323,2982.4281,3024.3473,-13.2109,-0.4368,37979358.37,63325159.06
932000.CSI,20161024,3032.2482,3008.9371,3033.6515,3005.3762,3011.1364,21.1118,0.7011,35126815.55,57928556.856
932000.CSI,20161025,3046.0825,3032.3815,3046.0825,3029.9122,3032.2482,13.8343,0.4562,36046525.29,60040246.972
932000.CSI,20161026,3037.8604,3045.0393,3047.925,3026.2031,3046.0825,-8.2221,-0.2699,40833728.19,62752307.454
932000.CSI,20161027,3045.3741,3033.3011,3045.5203,3030.5961,3037.8604,7.5137,0.2473,33967294.95,51072708.165
932000.CSI,20161028,3012.324,3041.6831,3047.2548,3012.324,3045.3741,-33.0501,-1.0853,39335565.76,61712403.682
932000.CSI,20161031,3012.0492,2999.9044,3012.0492,2987.6161,3012.324,-0.2748,-0.0091,32176997.06,51071477.707
932000.CSI,20161101,3057.6893,3010.5273,3057.6893,3010.5273,3012.0492,45.6401,1.5153,36596557.56,62498544.941
932000.CSI,20161102,3048.6357,3050.4171,3062.0708,3048.6357,3057.6893,-9.0536,-0.2961,41895874.51,70800345.436
932000.CSI,20161103,3071.5662,3036.7199,3091.6835,3036.7199,3048.6357,22.9305,0.7522,45845159.97,80213859.507
932000.CSI,20161104,3063.4542,3066.9036,3083.3153,3056.7729,3071.5662,-8.112,-0.2641,41274508.34,70610480.52
932000.CSI,20161107,3066.0158,3058.6325,3072.2728,3054.8106,3063.4542,2.5616,0.0836,37280450.75,60936328.269
932000.CSI,20161108,3086.4612,3072.3077,3086.931,3070.6072,3066.0158,20.4454,0.6668,38025927.12,60592850.022
932000.CSI,20161109,3067.3499,3083.7438,3087.7341,3039.133,3086.4612,-19.1113,-0.6192,45063802.01,69947883.212
932000.CSI,20161110,3116.6018,3089.1845,3116.6018,3089.1845,3067.3499,49.2519,1.6057,43820053.95,69999003.991
932000.CSI,20161111,3130.3724,3119.6322,3130.3724,3118.7426,3116.6018,13.7706,0.4418,48883389.14,76745731.486
932000.CSI,20161114,3143.1878,3125.279,3143.1878,3125.279,3130.3724,12.8154,0.4094,45622948.6,73539996.339
932000.CSI,20161115,3166.3906,3141.5845,3166.3906,3137.0193,3143.1878,23.2028,0.7382,42214674.37,69738659.34
932000.CSI,20161116,3167.9087,3168.4689,3178.1083,3167.7201,3166.3906,1.5181,0.0479,42024748.94,73014000.281
932000.CSI,20161117,3157.6116,3161.1111,3161.4926,3139.0446,3167.9087,-10.2971,-0.325,41172073.18,65834318.208
932000.CSI,20161118,3158.8356,3158.8337,3170.7044,3156.8662,3157.6116,1.224,0.0388,37547964.15,64464689.356
932000.CSI,20161121,3176.2618,3155.0922,3176.2618,3155.0922,3158.8356,17.4262,0.5517,37158333.73,67106775.629
932000.CSI,20161122,3208.6359,3179.722,3208.6359,3135.8387,3176.2618,32.3741,1.0193,40691718.54,74093428.543
932000.CSI,20161123,3190.9248,3210.4029,3212.286,3188.819,3208.6359,-17.7111,-0.552,41594325.08,73762975.813
932000.CSI,20161124,3176.9512,3187.0446,3195.9501,3167.3103,3190.9248,-13.9736,-0.4379,42294219.29,73801184.937
932000.CSI,20161125,3174.8196,3173.1171,3175.1271,3108.5541,3176.9512,-2.1316,-0.0671,39740079.81,69642622.297
932000.CSI,20161128,3164.3094,3175.6543,3177.6624,3164.0633,3174.8196,-10.5102,-0.331,34402641.93,60745602.636
