signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-05-06,2016-05-09,2016-01-25,long,3149.3322,3055.0057,-30560.28,-0.030533
2016-06-13,2016-06-14,2016-06-06,long,3197.2204,3055.6553,-43571.47,-0.044851
2016-12-06,2016-12-07,2016-10-24,long,3382.8259,3445.7561,16780.64,0.017992
2017-05-02,2017-05-03,2017-02-10,long,3422.3256,3403.0782,-5920.57,-0.006221
2017-08-11,2017-08-14,2017-05-26,long,3498.3148,3651.3754,40832.06,0.043127
2017-11-27,2017-11-28,2017-08-28,long,3866.9422,4010.2955,36019.71,0.036449
2018-02-06,2018-02-07,2018-01-09,long,4191.2843,4048.4228,-35565.74,-0.034665
2018-03-23,2018-03-26,2018-02-27,long,4120.8712,3829.9155,-70518.92,-0.071163
2018-08-02,2018-08-03,2018-07-25,long,3589.9841,3315.2008,-71305.85,-0.077096
2018-10-11,2018-10-12,2018-09-25,long,3394.3771,3094.9657,-75922.21,-0.088755
2018-12-18,2018-12-19,2018-11-05,long,3279.8781,3086.7579,-46380.55,-0.059445
2019-04-26,2019-04-29,2019-01-21,long,3199.2134,3875.452,154776.7,0.21065
2019-07-18,2019-07-19,2019-06-21,long,3856.0856,3787.5079,-16377.72,-0.018374
2019-09-26,2019-09-27,2019-08-20,long,3799.8977,3832.2466,6928.56,0.007908
2019-11-13,2019-11-14,2019-11-05,long,4030.6381,3895.1415,-30236.93,-0.034196
2020-01-23,2020-02-03,2019-12-16,long,3987.5866,3639.9089,-75023.34,-0.087738
2020-02-28,2020-03-02,2020-02-12,long,3984.4325,3968.8435,-3519.58,-0.00451
2020-05-22,2020-05-25,2020-05-06,long,3937.6909,3800.1796,-27649.55,-0.035501
2020-12-11,2020-12-14,2020-10-13,long,4845.9191,4887.6599,6049.1,0.008009
2021-06-16,2021-06-17,2021-05-26,long,5344.2837,5073.8211,-39212.64,-0.051177
2021-08-20,2021-08-23,2021-08-11,long,5059.7887,4764.0089,-43007.7,-0.059022
2021-12-17,2021-12-20,2021-12-09,long,5114.5012,4872.6846,-32948.56,-0.047852
2022-07-15,2022-07-18,2022-06-07,long,4198.0863,4217.5064,2654.69,0.004023
2022-12-21,2022-12-22,2022-11-07,long,3792.7942,3821.3418,4606.11,0.006922
2023-04-21,2023-04-24,2023-04-10,long,4132.2952,3967.907,-27151.51,-0.040357
2023-06-26,2023-06-27,2023-06-19,long,3957.0327,3806.3242,-25016.63,-0.038663
2023-08-11,2023-08-14,2023-07-31,long,4064.3621,3814.0711,-38710.28,-0.062145
2023-11-27,2023-11-28,2023-11-07,long,3628.4615,3501.1093,-20910.11,-0.035677
2024-04-12,2024-04-15,2024-02-19,long,3403.8078,3473.5047,11261.36,0.019864
2024-07-24,2024-07-25,2024-07-19,long,3545.3383,3383.7991,-26778.05,-0.046136
2024-10-09,2024-10-10,2024-09-25,long,3465.4882,3912.7708,71257.66,0.12839
2025-03-31,2025-04-01,2025-02-10,long,3906.3678,3882.4045,-4235.14,-0.006731
2025-05-27,2025-05-28,2025-05-07,long,3863.6776,3833.9582,-5186.27,-0.008287
2026-02-02,2026-02-03,2025-12-26,long,4676.131,4578.2087,-13475.89,-0.021528
2026-05-21,2026-05-22,2026-04-14,long,4701.2837,4785.3486,10604.96,0.017271
2026-07-08,2026-07-09,2026-06-23,long,5064.2654,4734.8666,-41030.86,-0.065605
