signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-12-12,2016-12-13,2016-01-21,long,8410.1548,8299.279,-13786.15,-0.013776
2019-08-06,2019-08-07,2019-02-26,long,5438.8791,4884.9906,-104289.72,-0.102378
2020-02-03,2020-02-04,2020-01-07,long,5852.3609,4923.1872,-146518.28,-0.159274
2022-01-27,2022-01-28,2020-07-06,long,6732.6166,6861.4739,14416.86,0.018528
2022-09-26,2022-09-27,2022-07-29,long,7179.4714,6287.7747,-99547.32,-0.124726
2023-08-11,2023-08-14,2023-02-14,long,7070.3347,6213.9764,-85428.16,-0.121647
2025-04-07,2025-04-08,2024-10-08,long,6437.113,5426.0341,-98790.27,-0.157576
2026-07-17,2026-07-20,2025-08-06,long,6865.017,6824.1446,-3476.2,-0.00655
