signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-05-06,2016-05-09,2016-03-11,long,3026.4368,3055.0057,8857.2,0.008834
2017-05-02,2017-05-03,2017-02-21,long,3490.0855,3403.0782,-26100.08,-0.025515
2017-08-11,2017-08-14,2017-06-02,long,3498.1189,3651.3754,43099.3,0.043185
2018-02-06,2018-02-07,2018-01-11,long,4211.799,4048.4228,-41233.13,-0.039367
2019-04-26,2019-04-29,2019-02-12,long,3335.3606,3875.452,164554.18,0.161232
2019-07-18,2019-07-19,2019-07-02,long,3942.4257,3787.5079,-47371.37,-0.039871
2020-02-28,2020-03-02,2020-02-13,long,3999.5495,3968.8435,-9513.04,-0.008273
2020-05-22,2020-05-25,2020-05-11,long,3998.0972,3800.1796,-57259.99,-0.050073
2022-07-15,2022-07-18,2022-06-16,long,4302.9212,4217.5064,-22867.21,-0.020438
2022-12-21,2022-12-22,2022-11-16,long,3877.6781,3821.3418,-16650.03,-0.01512
2024-04-12,2024-04-15,2024-02-22,long,3486.6826,3473.5047,-4826.52,-0.004377
2024-10-09,2024-10-10,2024-09-25,long,3465.4882,3912.7708,141879.41,0.12839
2025-05-27,2025-05-28,2025-05-15,long,3936.4653,3833.9582,-33483.1,-0.026625
2026-05-21,2026-05-22,2026-04-21,long,4776.8258,4785.3486,1467.17,0.001183
