signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2021-06-16,2021-06-17,2021-03-12,long,5153.674,5073.8211,-16126.85,-0.016085
2022-07-15,2022-07-18,2022-06-13,long,4218.2327,4217.5064,-772.33,-0.000772
2023-02-06,2023-02-07,2022-11-16,long,3877.6781,4077.9623,51247.64,0.05102
2024-04-12,2024-04-15,2024-02-22,long,3486.6826,3473.5047,-4690.61,-0.004377
2024-10-09,2024-10-10,2024-09-25,long,3465.4882,3912.7708,137884.15,0.12839
2025-05-27,2025-05-28,2025-05-14,long,3960.5228,3833.9582,-39764.15,-0.032537
2026-05-18,2026-05-19,2026-04-21,long,4776.8258,4773.534,-1543.34,-0.001289
