signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-02-01,2016-02-02,2016-01-25,long,3149.3322,2901.5119,-79312.75,-0.079242
2016-06-13,2016-06-14,2016-06-06,long,3197.2204,3055.6553,-41534.15,-0.044851
2016-12-06,2016-12-07,2016-10-24,long,3382.8259,3445.7561,15996.01,0.017992
2017-05-02,2017-05-03,2017-02-10,long,3422.3256,3403.0782,-5643.74,-0.006221
2017-08-11,2017-08-14,2017-05-26,long,3498.3148,3651.3754,38922.83,0.043127
2017-11-27,2017-11-28,2017-08-28,long,3866.9422,4010.2955,34335.5,0.036449
2018-02-06,2018-02-07,2018-01-09,long,4191.2843,4048.4228,-33902.76,-0.034665
2018-02-27,2018-02-28,2018-02-27,long,4120.8712,3991.7063,-30157.01,-0.031925
2018-07-25,2018-07-26,2018-07-25,long,3589.9841,3528.6442,-16259.8,-0.017676
2018-10-08,2018-10-09,2018-09-25,long,3394.3771,3276.1322,-32080.69,-0.035415
2018-11-05,2018-11-06,2018-11-05,long,3279.8781,3213.895,-18112.31,-0.020705
2019-02-25,2019-02-26,2019-01-21,long,3199.2134,3679.2705,128347.17,0.149365
2019-07-01,2019-07-02,2019-06-21,long,3856.0856,3918.9378,15567.35,0.01569
2019-09-26,2019-09-27,2019-08-20,long,3799.8977,3832.2466,7985.97,0.007908
2019-11-13,2019-11-14,2019-11-05,long,4030.6381,3895.1415,-34851.57,-0.034196
2020-01-23,2020-02-03,2019-12-16,long,3987.5866,3639.9089,-86473.1,-0.087738
2020-02-12,2020-02-13,2020-02-12,long,3984.4325,3950.1422,-8276.01,-0.009201
2020-05-22,2020-05-25,2020-05-06,long,3937.6909,3800.1796,-31741.63,-0.035501
2020-10-13,2020-10-14,2020-10-13,long,4845.9191,4795.9069,-9463.93,-0.010914
2021-06-16,2021-06-17,2021-05-26,long,5344.2837,5073.8211,-44283.35,-0.051177
2021-08-11,2021-08-12,2021-08-11,long,5059.7887,4962.985,-16227.96,-0.01972
2021-12-17,2021-12-20,2021-12-09,long,5114.5012,4872.6846,-38779.37,-0.047852
2022-07-15,2022-07-18,2022-06-07,long,4198.0863,4217.5064,3124.48,0.004023
2022-11-07,2022-11-08,2022-11-07,long,3792.7942,3723.3415,-14802.01,-0.018901
2023-04-21,2023-04-24,2023-04-10,long,4132.2952,3967.907,-31195.82,-0.040357
2023-06-26,2023-06-27,2023-06-19,long,3957.0327,3806.3242,-28742.95,-0.038663
2023-08-11,2023-08-14,2023-07-31,long,4064.3621,3814.0711,-44476.31,-0.062145
2023-11-27,2023-11-28,2023-11-07,long,3628.4615,3501.1093,-24024.75,-0.035677
2024-02-19,2024-02-20,2024-02-19,long,3403.8078,3380.103,-4924.31,-0.00756
2024-07-24,2024-07-25,2024-07-19,long,3545.3383,3383.7991,-30004.94,-0.046136
2024-09-26,2024-09-27,2024-09-25,long,3465.4882,3596.5833,23138.1,0.037206
2025-03-31,2025-04-01,2025-02-10,long,3906.3678,3882.4045,-4363.05,-0.006731
2025-05-07,2025-05-08,2025-05-07,long,3863.6776,3816.2642,-8293.64,-0.012864
2026-02-02,2026-02-03,2025-12-26,long,4676.131,4578.2087,-13830.25,-0.021528
2026-04-14,2026-04-15,2026-04-14,long,4701.2837,4672.556,-4226.61,-0.006707
2026-06-23,2026-06-24,2026-06-23,long,5064.2654,4892.2676,-21680.03,-0.034543
