signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2016-05-09,2016-05-10,2016-01-18,long,2503.9595,2537.4952,12792.68,0.012785
2016-07-27,2016-07-28,2016-06-07,long,2695.1942,2697.5977,295.58,0.000291
2016-11-29,2016-11-30,2016-08-22,long,2847.2428,3091.8819,86625.51,0.08527
2017-03-29,2017-03-30,2017-02-10,long,2960.0719,2887.6724,-27686.65,-0.025044
2017-07-17,2017-07-18,2017-07-07,long,2535.8449,2294.721,-103475.23,-0.095629
2017-09-25,2017-09-26,2017-08-18,long,2468.3376,2517.0175,18725.94,0.01911
2018-03-23,2018-03-26,2018-03-02,long,2075.0425,1960.2389,-56153.38,-0.055893
2018-11-23,2018-11-26,2018-11-06,long,1551.1963,1565.371,8165.24,0.008533
2019-01-29,2019-01-30,2019-01-16,long,1597.6829,1491.0513,-65088.3,-0.067301
2019-03-08,2019-03-11,2019-02-13,long,1592.6456,1877.9875,161019.16,0.178455
2019-07-08,2019-07-09,2019-07-02,long,1855.2168,1752.3393,-59834.73,-0.05602
2019-09-25,2019-09-26,2019-08-23,long,1753.0839,1764.6155,6035.18,0.005974
2019-12-23,2019-12-24,2019-12-11,long,1762.7559,1785.6249,12603.36,0.012366
2020-02-28,2020-03-02,2020-02-11,long,1843.7241,1917.8265,40894.27,0.039568
2020-07-15,2020-07-16,2020-06-02,long,1949.9788,2162.0349,116552.59,0.108083
2020-09-09,2020-09-10,2020-08-04,long,2373.4664,2206.7242,-84677.53,-0.07081
2020-10-30,2020-11-02,2020-10-13,long,2360.7501,2201.7717,-75525.46,-0.067902
2021-03-09,2021-03-10,2021-02-22,long,2051.5429,1945.7224,-54303.24,-0.05215
2021-08-17,2021-08-18,2021-08-03,long,2366.3422,2350.4292,-7267.73,-0.007321
2021-12-07,2021-12-08,2021-11-12,long,2483.3597,2536.5904,20587.27,0.020822
2022-08-02,2022-08-03,2022-05-19,long,2126.5293,2360.1708,110906.1,0.109204
2022-10-28,2022-10-31,2022-10-18,long,2322.8669,2186.7424,-66840.09,-0.059167
2023-02-17,2023-02-20,2023-01-06,long,2365.4063,2498.8131,59438.6,0.055765
2023-06-26,2023-06-27,2023-06-15,long,2482.2733,2404.1169,-36253.89,-0.032067
2023-12-05,2023-12-06,2023-10-31,long,2356.0881,2426.6353,32250.17,0.029325
2024-02-28,2024-02-29,2024-02-26,long,2043.6886,1907.2768,-76423.16,-0.067308
2024-10-09,2024-10-10,2024-09-26,long,1861.5923,2093.0872,132079.96,0.123679
2025-03-25,2025-03-26,2025-02-10,long,2512.8083,2561.8673,22802.02,0.018912
2025-09-02,2025-09-03,2025-05-07,long,2558.2591,3000.8825,212012.1,0.172314
2026-01-29,2026-01-30,2025-12-26,long,3224.2871,3394.8606,75734.89,0.052271
2026-05-21,2026-05-22,2026-04-20,long,3520.3246,3575.1588,22885.5,0.014967
